Booking ID,Room Type,Daily Rate,Length of Stay (days),Total Revenue,Customer Satisfaction,Online Reviews,Check-in Date,Check-out Date,Booking Source,Customer Nationality,Average Daily Rate (ADR),RevPAR
950710c1-b75d-4e49-a5dc-80c4ec4edf99,Suite,61.2,5,306.0,4,88,2022-07-06,2022-07-11,Direct,Jordan,61.2,0.153
58cd307b-0001-4db2-85e3-8bf060620d90,Single,54.62,10,546.1999999999999,5,62,2022-12-27,2023-01-06,Direct,Guam,54.61999999999999,0.27309999999999995
6b256343-28cc-427b-988a-9b1a8c376fa4,Single,270.03,3,810.0899999999999,5,97,2023-08-23,2023-08-26,Travel Agent,Svalbard & Jan Mayen Islands,270.03,0.40504499999999993
ef75b5f3-b645-45b9-88d5-94191a18fc28,Family,135.48,10,1354.8,2,91,2024-03-14,2024-03-24,Travel Agent,Mayotte,135.48,0.6774
3954eacc-fd18-4598-b09c-7543ccc659d9,Single,459.95,6,2759.7,4,54,2024-05-01,2024-05-07,Corporate,Svalbard & Jan Mayen Islands,459.95,1.3798499999999998
0ca77b4d-ef06-4e8f-b8d3-c58c417bfe17,Single,304.81,9,2743.29,4,73,2023-06-20,2023-06-29,Corporate,Svalbard & Jan Mayen Islands,304.81,1.371645
c1b3e915-bcf3-4b63-bd3f-0161c867f669,Suite,448.0,10,4480.0,3,6,2023-06-02,2023-06-12,Direct,San Marino,448.0,2.24
11b4acf8-bb96-4229-a32f-e533078aafe9,Double,181.69,8,1453.52,5,82,2023-05-09,2023-05-17,Corporate,United Kingdom,181.69,0.72676
3ab0f258-d49b-4632-89fc-c8b716539212,Single,300.22,11,3302.42,4,19,2022-09-23,2022-10-04,Travel Agent,United Kingdom,300.22,1.65121
48dc8976-aaf9-4127-a268-5943710045c3,Suite,182.56,4,730.24,4,86,2022-07-10,2022-07-14,Corporate,Saint Lucia,182.56,0.36512
41ba7616-650a-422e-97e6-74c6d538198e,Family,360.54,3,1081.6200000000001,4,96,2023-11-24,2023-11-27,OTA,Kazakhstan,360.54,0.54081
5cba2242-019a-43f5-8c80-16e3814aab07,Family,351.7,2,703.4,4,93,2022-10-17,2022-10-19,OTA,Armenia,351.7,0.3517
f89f8860-cfaa-407e-a035-87ce55174040,Single,438.75,10,4387.5,3,91,2023-12-13,2023-12-23,Travel Agent,Micronesia,438.75,2.19375
928eba9d-3f12-4f62-9787-407dab0eb697,Single,309.07,10,3090.7,4,53,2024-01-17,2024-01-27,Travel Agent,Grenada,309.07,1.54535
58326284-2f49-442c-9e99-2864c5a8ccd5,Single,165.23,13,2147.99,3,66,2022-07-25,2022-08-07,Travel Agent,Palestinian Territory,165.23,1.0739949999999998
7b2e667c-7279-432b-bca2-db2c88b1c8f1,Single,330.61,6,1983.66,3,49,2023-08-23,2023-08-29,Direct,Guatemala,330.61,0.99183
856c3af7-d7c4-42d9-b8d4-f638f249a15f,Double,432.72,2,865.44,4,70,2023-01-01,2023-01-03,Travel Agent,Puerto Rico,432.72,0.43272000000000005
8e493cd6-6e61-4f6a-898e-bcd13143d3cc,Family,298.29,12,3579.4800000000005,3,33,2023-02-23,2023-03-07,Corporate,Nauru,298.29,1.7897400000000003
297c7a88-cfa7-4d7e-99ac-bce6b318c3c5,Deluxe,172.56,3,517.6800000000001,1,58,2022-09-28,2022-10-01,Direct,Botswana,172.56000000000003,0.25884
8bee95f1-ac67-475f-abca-2e896219f25b,Single,373.07,14,5222.98,4,73,2023-10-11,2023-10-25,Direct,Kyrgyz Republic,373.07,2.61149
fcf82938-9fe9-4bc7-8b02-00d4e3d0f2b9,Deluxe,312.81,5,1564.05,2,60,2024-03-25,2024-03-30,Corporate,Mexico,312.81,0.782025
bbec60fb-a86a-48cd-9e6c-85f983d853e1,Double,344.62,11,3790.82,5,26,2022-11-19,2022-11-30,Direct,Saint Pierre and Miquelon,344.62,1.89541
294f3ec2-fc46-4270-91fe-af059bac33b1,Single,454.95,4,1819.8,1,21,2023-06-25,2023-06-29,Direct,Japan,454.95,0.9098999999999999
f9143394-406e-446b-a0a4-3eedd5ec6145,Family,481.67,4,1926.68,4,100,2023-12-12,2023-12-16,Direct,Heard Island and McDonald Islands,481.67,0.9633400000000001
82a76a5e-a521-40dc-bbf6-2d8431974f89,Deluxe,205.91,11,2265.0099999999998,3,88,2022-08-02,2022-08-13,Corporate,Reunion,205.90999999999997,1.1325049999999999
9c2defa0-5a6b-4c95-bb3a-9ddeacea0d52,Deluxe,313.6,13,4076.8,5,22,2023-04-17,2023-04-30,Travel Agent,Vanuatu,313.6,2.0384
713108f2-8c76-4e1e-97f4-eda3beb2f737,Single,351.88,5,1759.4,4,59,2022-11-24,2022-11-29,Travel Agent,Mongolia,351.88,0.8797
ed4da348-7f61-4607-927e-79baa9a87897,Family,146.55,3,439.65000000000003,4,90,2023-07-22,2023-07-25,OTA,Russian Federation,146.55,0.21982500000000002
db49de5f-7654-4005-9a92-1f3b8bc38baf,Family,381.9,12,4582.799999999999,2,42,2022-08-08,2022-08-20,OTA,Dominica,381.8999999999999,2.2913999999999994
a06522f1-db24-4aa2-b55d-acc25f2adeef,Family,138.58,3,415.74,1,57,2024-01-19,2024-01-22,Travel Agent,Saint Helena,138.58,0.20787
25804ba0-9d34-4c3e-8906-5a5934acfc8c,Family,424.78,14,5946.92,1,32,2024-02-20,2024-03-05,Corporate,Saint Helena,424.78000000000003,2.97346
c10b9f8c-e972-4f86-8022-c73ebd8ca748,Double,81.9,3,245.70000000000002,4,64,2022-06-03,2022-06-06,Direct,Jamaica,81.9,0.12285000000000001
d38537d2-de5e-40ad-b3d0-7967293e1291,Family,447.53,4,1790.12,2,31,2023-11-11,2023-11-15,Travel Agent,Montserrat,447.53,0.89506
79202324-1c80-4317-bec3-3b52ce887201,Deluxe,118.99,2,237.98,4,2,2023-12-24,2023-12-26,Direct,Cyprus,118.99,0.11899
994500ed-dff0-47a7-8b21-43bfdd9ea8b3,Single,270.0,10,2700.0,3,55,2022-09-22,2022-10-02,OTA,Togo,270.0,1.35
f310e384-3ed1-4564-ab2c-1d1d3e4c1f20,Suite,331.78,2,663.56,1,52,2023-02-20,2023-02-22,OTA,Kazakhstan,331.78,0.33177999999999996
632e232e-c22c-4f29-b531-ad47feb72159,Single,286.84,8,2294.72,2,25,2022-07-28,2022-08-05,Travel Agent,Montserrat,286.84,1.14736
18d1e5ce-ef5a-4a13-8590-6ebe742125b5,Deluxe,224.82,10,2248.2,2,97,2024-03-23,2024-04-02,Travel Agent,Comoros,224.82,1.1240999999999999
ab39270b-799e-443d-b5cc-4a17fd20cf83,Suite,164.2,11,1806.1999999999998,2,87,2023-10-12,2023-10-23,Direct,Kyrgyz Republic,164.2,0.9030999999999999
362e3d42-8fdf-42b4-a250-ac554bbee6cb,Single,396.92,4,1587.68,1,1,2024-04-13,2024-04-17,Direct,Bermuda,396.92,0.79384
83f3a71e-88c0-4dd4-af9a-cd9d848811b5,Suite,130.79,4,523.16,4,36,2022-08-28,2022-09-01,OTA,Romania,130.79,0.26158
6041ed2e-9760-42c2-b7fb-ccdb3dbdb575,Single,228.33,6,1369.98,2,41,2024-03-22,2024-03-28,Direct,Iran,228.33,0.68499
20c5e3f2-bf2c-4b23-a335-eb4259b31173,Single,162.02,5,810.1,4,90,2022-09-19,2022-09-24,OTA,French Southern Territories,162.02,0.40505
ddeebe6b-cfa3-43b0-b840-52febe523b09,Single,379.92,11,4179.12,4,43,2023-04-15,2023-04-26,Travel Agent,Bahamas,379.92,2.08956
f62abaec-884e-4721-9d46-4015bcdbb8f8,Deluxe,490.36,8,3922.88,2,68,2023-10-25,2023-11-02,Corporate,Iraq,490.36,1.96144
75d4c743-045a-4224-ac05-a5a6457c7b20,Double,174.92,14,2448.8799999999997,2,54,2023-12-30,2024-01-13,Direct,Monaco,174.92,1.2244399999999998
03b22a25-e4ec-414c-84f5-e2fc4f6e6130,Family,269.82,6,1618.92,1,98,2023-03-05,2023-03-11,Direct,Cuba,269.82,0.8094600000000001
8af222a3-f63c-4e31-850e-6acc5302b8ff,Deluxe,409.64,14,5734.96,5,96,2022-10-25,2022-11-08,Corporate,Lithuania,409.64,2.86748
a7ffd4d9-e556-473f-a91b-c61ba5914a5d,Family,303.22,13,3941.8600000000006,3,31,2022-06-01,2022-06-14,OTA,Congo,303.22,1.9709300000000003
87b633e1-ed07-4227-bcd5-04b160063dcb,Deluxe,213.85,8,1710.8,4,14,2023-07-30,2023-08-07,Travel Agent,Zambia,213.85,0.8553999999999999
8885bcb0-4e9b-42b2-bef1-c10154c0993d,Suite,136.79,5,683.9499999999999,5,21,2023-11-23,2023-11-28,OTA,Slovakia (Slovak Republic),136.79,0.341975
939d4f59-c3c9-4788-847b-c94e4f21e5a6,Suite,273.27,7,1912.8899999999999,3,8,2022-06-15,2022-06-22,Corporate,South Georgia and the South Sandwich Islands,273.27,0.956445
30afa4b6-049a-4572-b1b2-54fb8b32bf8a,Suite,479.24,11,5271.64,1,67,2024-03-03,2024-03-14,Direct,Bolivia,479.24,2.6358200000000003
33c2c74c-0dd7-4390-8e77-3986380eb4af,Suite,390.23,3,1170.69,2,94,2022-07-15,2022-07-18,OTA,Mali,390.23,0.585345
272bc547-5426-47dc-8d4a-ab1950598f52,Single,123.11,8,984.88,2,99,2022-09-07,2022-09-15,Direct,United States Minor Outlying Islands,123.11,0.49244
8c58884a-2933-4929-816f-1c470f44eb51,Double,57.88,11,636.6800000000001,3,16,2023-04-09,2023-04-20,OTA,Mauritania,57.88,0.31834
d6ac0eff-661a-4828-9276-485dcb7882c1,Family,66.4,4,265.6,1,66,2024-05-12,2024-05-16,Travel Agent,Trinidad and Tobago,66.4,0.1328
47c1f06c-aefe-4efb-bc13-25fa1c537d56,Single,353.17,9,3178.53,2,29,2022-05-20,2022-05-29,Direct,United States Minor Outlying Islands,353.17,1.5892650000000001
53eff402-3557-4cf2-8c91-14aac5d3f007,Single,233.17,11,2564.87,2,23,2022-05-31,2022-06-11,Travel Agent,Myanmar,233.17,1.282435
6fc0593b-1b3f-4ece-862b-ef78acdd8ff9,Suite,102.38,10,1023.8,4,55,2023-01-02,2023-01-12,Direct,Croatia,102.38,0.5119
1213e38c-3b5d-4af9-a3e1-6b46f72dc128,Double,494.34,11,5437.74,3,95,2024-05-17,2024-05-28,Travel Agent,Finland,494.34,2.71887
ebf4bd76-d49c-42b1-b962-4e41f155f23c,Double,492.4,4,1969.6,3,35,2022-07-29,2022-08-02,OTA,Falkland Islands (Malvinas),492.4,0.9848
acf7c295-d05f-4471-9d97-a136c8bb41de,Double,118.17,13,1536.21,4,66,2022-08-02,2022-08-15,Direct,Syrian Arab Republic,118.17,0.768105
ef977c09-8cf5-4722-a8ff-5129904bdbb9,Single,120.6,1,120.6,1,77,2022-10-03,2022-10-04,OTA,Brunei Darussalam,120.6,0.0603
2ee0420d-bdcf-471f-9fb1-f735fde9819b,Single,135.29,7,947.03,1,91,2023-08-05,2023-08-12,Travel Agent,Turkmenistan,135.29,0.47351499999999996
f18923f9-69ce-4226-bf41-63263d45a7d7,Deluxe,490.17,5,2450.85,5,65,2023-09-04,2023-09-09,Corporate,Solomon Islands,490.16999999999996,1.225425
4e02477f-f3ee-4a92-a8cd-3488886c6783,Deluxe,329.83,7,2308.81,2,59,2023-06-13,2023-06-20,OTA,Jamaica,329.83,1.154405
9b7a16f1-e006-4c55-8522-4b135d6010c9,Single,162.38,8,1299.04,4,43,2023-07-14,2023-07-22,Travel Agent,Gambia,162.38,0.64952
54375637-0438-4bd8-8abb-ead77eb5c39f,Single,136.25,14,1907.5,1,78,2023-06-10,2023-06-24,Travel Agent,South Africa,136.25,0.95375
f97e2145-cf82-4df2-bb91-f4b0b15e3f0c,Double,291.63,2,583.26,5,58,2024-01-26,2024-01-28,Corporate,Malta,291.63,0.29163
6835dedb-358c-4871-bf81-fccdb076f469,Family,191.56,9,1724.04,5,53,2023-03-20,2023-03-29,Corporate,Yemen,191.56,0.86202
0b80b195-1097-4be2-ba4e-643fa564dacc,Double,330.86,10,3308.6000000000004,3,39,2023-01-12,2023-01-22,Travel Agent,Saint Vincent and the Grenadines,330.86,1.6543
1307f48e-587c-44fe-bbc5-53f16354de09,Suite,84.35,5,421.75,5,90,2024-03-20,2024-03-25,Direct,Ecuador,84.35,0.210875
0c0e7d8e-6e8d-4ec7-bf8a-986a8f4a721d,Single,489.91,14,6858.740000000001,1,22,2022-11-23,2022-12-07,OTA,Madagascar,489.91,3.4293700000000005
75a552d8-b15a-44ef-955e-681e3979383d,Deluxe,96.34,2,192.68,1,51,2023-12-31,2024-01-02,Direct,Panama,96.34,0.09634000000000001
f0b25259-323f-41bb-b042-2893a91903b5,Family,385.82,2,771.64,5,11,2024-01-21,2024-01-23,Corporate,Cameroon,385.82,0.38582
ec4222ca-cd56-46e4-93f9-07d103fe9a41,Deluxe,173.07,4,692.28,5,73,2023-02-01,2023-02-05,Travel Agent,Australia,173.07,0.34614
bbe9977b-954a-45cc-b130-105efddac2b4,Family,55.77,6,334.62,4,41,2023-03-20,2023-03-26,OTA,French Polynesia,55.77,0.16731000000000001
3a49de9b-cf15-49e5-a399-1e6f34c80ecc,Double,325.09,11,3575.99,4,36,2023-06-03,2023-06-14,Direct,Panama,325.09,1.787995
6cfea5f6-c6f5-4c9c-8487-65ec41b06469,Double,194.26,8,1554.08,3,89,2023-03-15,2023-03-23,Corporate,Uruguay,194.26,0.77704
b1e448a2-457e-4d7c-b585-ff2c0be1bc21,Double,80.05,10,800.5,3,67,2023-02-02,2023-02-12,OTA,Saint Lucia,80.05,0.40025
d38b53b3-8b15-4865-aa51-90f6d4854ded,Family,161.59,3,484.77,1,41,2023-05-17,2023-05-20,Travel Agent,Martinique,161.59,0.242385
05a9ea8b-d589-494e-86ae-8b656790d34b,Suite,354.26,7,2479.8199999999997,1,5,2022-07-18,2022-07-25,Corporate,Cameroon,354.25999999999993,1.2399099999999998
0359971d-f867-446f-afb5-b5af7d987d1b,Family,361.87,3,1085.6100000000001,4,83,2022-07-02,2022-07-05,OTA,Falkland Islands (Malvinas),361.87000000000006,0.5428050000000001
dba31b8b-afcb-468c-86b1-096e0631e3b5,Suite,421.61,10,4216.1,4,9,2023-10-06,2023-10-16,Travel Agent,Iceland,421.61,2.10805
37f6b681-cf70-434a-8515-d8be999c64f6,Family,182.97,5,914.85,2,17,2023-08-30,2023-09-04,Direct,Yemen,182.97,0.457425
05580c2e-1cd1-4d25-8946-a30a7a05f6ff,Single,290.26,13,3773.38,4,48,2023-02-01,2023-02-14,Corporate,Yemen,290.26,1.88669
498be0c7-f43c-425d-9d41-d2aa0c5fb054,Double,359.12,3,1077.3600000000001,5,13,2023-08-01,2023-08-04,Direct,New Zealand,359.12000000000006,0.53868
a2156c8f-7c53-470f-934d-f5b3ee9df897,Suite,283.94,5,1419.7,3,54,2023-03-17,2023-03-22,Direct,Korea,283.94,0.70985
70b92f6f-ab9a-4d9e-8ce3-d2ded051a262,Double,327.56,4,1310.24,4,12,2024-03-16,2024-03-20,Corporate,Philippines,327.56,0.65512
f2fafae1-aa43-4241-833b-d6810208e89b,Suite,285.51,9,2569.59,3,42,2022-09-01,2022-09-10,Direct,Nepal,285.51,1.2847950000000001
91fce182-2f4a-46cf-979f-b807c41e06a6,Family,392.05,9,3528.4500000000003,4,72,2023-11-17,2023-11-26,Direct,Poland,392.05,1.7642250000000002
986fb106-c6b7-43ea-9a2b-3f331a834af5,Deluxe,58.25,10,582.5,2,70,2024-02-14,2024-02-24,OTA,New Zealand,58.25,0.29125
5a1ebd97-cca6-4da8-8b0a-9434bc7b25e0,Deluxe,444.77,14,6226.78,5,32,2023-03-01,2023-03-15,Corporate,Netherlands,444.77,3.11339
594e96ce-82a4-4bb9-bb82-da8d051b36fa,Family,277.53,3,832.5899999999999,2,2,2022-11-10,2022-11-13,Direct,Argentina,277.53,0.41629499999999997
9e08cdef-6d93-4003-a209-9033234d1a92,Double,276.48,10,2764.8,1,89,2024-05-12,2024-05-22,Travel Agent,Svalbard & Jan Mayen Islands,276.48,1.3824
9680a881-b24e-4abc-8601-fa08c68b5946,Suite,248.87,2,497.74,4,37,2023-07-08,2023-07-10,Direct,South Georgia and the South Sandwich Islands,248.87,0.24887
82dd2863-4615-428d-9e74-225bb6cfcdf1,Deluxe,394.98,3,1184.94,5,74,2022-07-21,2022-07-24,Travel Agent,Argentina,394.98,0.59247
3472fdaa-fbdb-4ea1-87e2-31ee846c0335,Double,60.1,1,60.1,5,32,2023-08-12,2023-08-13,Corporate,France,60.1,0.03005
089b9fcf-eabe-403c-873b-8d2d62da57ae,Suite,306.88,8,2455.04,4,89,2024-02-28,2024-03-07,Corporate,Holy See (Vatican City State),306.88,1.22752
32f0ff76-0d13-4499-bc41-8f7e7e3ca6db,Family,387.6,14,5426.400000000001,5,48,2022-06-21,2022-07-05,Direct,Saint Pierre and Miquelon,387.6,2.7132
d9813b44-38f3-4179-bd0e-ef6c4800a2ab,Single,321.76,12,3861.12,3,17,2024-04-17,2024-04-29,Corporate,Gabon,321.76,1.93056
6dc56221-0af4-48a6-ba8d-6c772c7816e1,Double,417.54,10,4175.400000000001,4,63,2023-06-16,2023-06-26,Corporate,Ireland,417.5400000000001,2.0877000000000003
83b9a2ba-e308-4353-a4bc-d5d72e9eb868,Family,257.13,12,3085.56,4,79,2023-08-15,2023-08-27,OTA,Somalia,257.13,1.54278
6b62572a-7017-401a-ad2d-9bc0f2902078,Double,67.25,13,874.25,5,86,2023-03-14,2023-03-27,OTA,Falkland Islands (Malvinas),67.25,0.437125
4c7ce98b-8b87-448b-856d-a7e4ea028d7d,Double,348.36,1,348.36,5,26,2023-11-11,2023-11-12,Direct,Gibraltar,348.36,0.17418
4a9c54e4-ed03-4eeb-b3c3-9346362c7bf3,Family,143.02,10,1430.2,4,45,2022-11-10,2022-11-20,OTA,Cook Islands,143.02,0.7151000000000001
560aa2a8-f5e3-4bfb-872b-f47e07811f57,Double,330.63,13,4298.19,4,40,2023-08-04,2023-08-17,Direct,Uganda,330.63,2.149095
fc38c9e0-49ac-418a-bd54-53a367514142,Double,260.76,7,1825.32,4,52,2024-03-30,2024-04-06,Travel Agent,Nigeria,260.76,0.9126599999999999
f3c77a53-96ba-4e26-be7b-129e5221fe13,Double,77.13,11,848.43,1,57,2024-05-07,2024-05-18,Travel Agent,Liberia,77.13,0.42421499999999995
656ee2aa-4bdb-45c7-8094-83671aac58e4,Deluxe,162.77,11,1790.47,4,14,2023-07-08,2023-07-19,Corporate,Burundi,162.77,0.895235
17481629-e6c4-47d2-8ae2-eab066b2ba80,Family,307.01,10,3070.1,1,62,2023-08-07,2023-08-17,Travel Agent,Russian Federation,307.01,1.53505
6d2a289f-212c-4a84-83f7-54bd10e33466,Family,412.14,8,3297.12,4,37,2023-06-16,2023-06-24,Corporate,Turkey,412.14,1.64856
301151d1-5f24-4702-ae39-e15a2e82d347,Single,135.04,8,1080.32,5,62,2024-01-24,2024-02-01,Travel Agent,Jordan,135.04,0.54016
5252dcb9-6f97-461a-a311-008f8d658086,Suite,249.83,14,3497.6200000000003,1,47,2023-01-25,2023-02-08,Direct,New Caledonia,249.83,1.7488100000000002
789fa9bb-bff6-4855-a807-804d303a0f15,Deluxe,335.01,8,2680.08,3,12,2023-01-07,2023-01-15,Direct,Northern Mariana Islands,335.01,1.34004
b9b94351-507a-44a1-8c4b-e27495e4c5d1,Double,351.1,3,1053.3000000000002,2,61,2022-05-24,2022-05-27,Travel Agent,Cocos (Keeling) Islands,351.1000000000001,0.5266500000000001
0872fd7c-69b9-4373-b6c8-f1058e644125,Family,425.22,13,5527.860000000001,3,45,2024-03-28,2024-04-10,Corporate,Gambia,425.22,2.76393
0281f29f-ee23-48f2-a730-70af4cac5945,Suite,176.08,11,1936.88,4,80,2022-10-27,2022-11-07,Corporate,Colombia,176.08,0.9684400000000001
354df854-bb25-44ad-b84d-8ce56f55488a,Single,430.91,10,4309.1,4,47,2023-08-02,2023-08-12,Corporate,Djibouti,430.91,2.15455
0bb35d64-61a5-4159-a816-1668cf1c0cee,Family,75.06,10,750.6,5,2,2023-07-14,2023-07-24,Corporate,United States Virgin Islands,75.06,0.3753
0b2abda2-12a8-49fa-ba9f-8268a554e5db,Deluxe,270.27,4,1081.08,1,52,2023-12-29,2024-01-02,Direct,Cocos (Keeling) Islands,270.27,0.5405399999999999
a1e67792-eeb7-4aeb-80be-6ae256e3ad1a,Suite,103.19,11,1135.09,2,75,2023-05-14,2023-05-25,Travel Agent,Brunei Darussalam,103.19,0.567545
0f8b7098-9f8a-46a1-86cb-aab27d02bd1a,Suite,447.23,10,4472.3,5,19,2024-01-21,2024-01-31,OTA,Sri Lanka,447.23,2.2361500000000003
75ca7952-3c21-4baa-9644-000334653a8c,Double,351.7,3,1055.1,4,20,2023-10-12,2023-10-15,Direct,Taiwan,351.7,0.52755
59ee84e2-64b4-4845-b5e4-e80145951476,Deluxe,292.34,10,2923.3999999999996,2,58,2023-05-02,2023-05-12,OTA,Guadeloupe,292.34,1.4616999999999998
0e55857f-7eab-4f67-8ba5-0c08eb2d72bf,Family,286.38,9,2577.42,1,71,2023-05-19,2023-05-28,OTA,Gabon,286.38,1.28871
5efe2b1e-8362-4a3b-8bc0-b58149f8db75,Suite,352.18,8,2817.44,5,0,2023-07-20,2023-07-28,Direct,Turkey,352.18,1.40872
18790a8b-9d76-458e-aa73-2a6d15c94def,Single,134.62,7,942.34,3,66,2023-11-11,2023-11-18,Direct,Benin,134.62,0.47117000000000003
19187b52-914c-44b4-a584-3499be6f8689,Deluxe,197.95,3,593.8499999999999,2,94,2023-01-30,2023-02-02,Travel Agent,Nepal,197.94999999999996,0.29692499999999994
32575676-9e79-4577-a488-d40924c86c2c,Single,140.46,4,561.84,3,41,2023-03-25,2023-03-29,Direct,Colombia,140.46,0.28092
6247be68-43d0-43ed-9cf0-50a806b5b32c,Family,325.43,9,2928.87,2,12,2022-08-31,2022-09-09,Corporate,Papua New Guinea,325.43,1.464435
27c0bbc7-3a63-4122-834d-ed764b3f6b45,Deluxe,402.07,11,4422.7699999999995,5,7,2023-06-03,2023-06-14,Direct,Nigeria,402.06999999999994,2.211385
55ead8cb-ef0a-4f95-847b-86ddf941fa87,Suite,116.71,9,1050.3899999999999,1,52,2024-02-06,2024-02-15,OTA,Equatorial Guinea,116.70999999999998,0.525195
004593f2-7e2e-4d83-8ca9-254ff53520e7,Single,275.71,1,275.71,1,87,2022-11-11,2022-11-12,Corporate,South Africa,275.71,0.13785499999999998
7b58f618-aaf3-4c96-8321-6ed546f68b46,Family,171.84,11,1890.24,1,43,2022-08-15,2022-08-26,OTA,Sri Lanka,171.84,0.94512
b4f370bf-14cb-4db3-92b4-fcdc32b2211f,Single,343.0,6,2058.0,3,39,2023-06-27,2023-07-03,Travel Agent,Namibia,343.0,1.029
7fd2f9ba-ee6a-4f43-9dcf-abce5527d13e,Suite,247.61,11,2723.71,4,28,2023-07-13,2023-07-24,OTA,Swaziland,247.61,1.361855
3d24c174-e32b-451a-bb24-2e4cd0f91932,Deluxe,369.65,13,4805.45,2,68,2023-03-20,2023-04-02,Travel Agent,Croatia,369.65,2.4027249999999998
8a01d05e-3bc7-4cdc-87f4-4db8f3977e65,Single,79.47,2,158.94,2,27,2022-11-02,2022-11-04,Travel Agent,Saint Martin,79.47,0.07947
9ff22b4d-ffc3-4856-9c10-82a30ed8da03,Single,162.62,9,1463.58,5,1,2023-12-29,2024-01-07,Direct,Cyprus,162.62,0.7317899999999999
9acef81c-5ee5-4f7b-9383-2e10362f16b5,Family,172.04,7,1204.28,3,54,2023-01-03,2023-01-10,Travel Agent,China,172.04,0.60214
3eaceaf6-1812-4bdf-8e52-238fe865ef03,Deluxe,61.7,1,61.7,5,99,2022-07-23,2022-07-24,Direct,Suriname,61.7,0.030850000000000002
73e974df-e770-4ded-90ad-fc69b4302ed9,Single,301.71,6,1810.2599999999998,2,89,2022-08-02,2022-08-08,OTA,Nauru,301.71,0.9051299999999999
4b98ad94-747d-4676-a086-e24db5ac5579,Suite,311.59,14,4362.259999999999,1,47,2023-03-23,2023-04-06,Corporate,Algeria,311.59,2.1811299999999996
67793780-fc3a-4216-b811-cdda6e15998c,Double,403.74,4,1614.96,4,9,2022-10-25,2022-10-29,Corporate,Bahamas,403.74,0.80748
7f8782c4-7bed-46a3-99f0-0b6abd5e7eaf,Single,468.04,7,3276.28,5,87,2023-02-18,2023-02-25,Direct,Qatar,468.04,1.6381400000000002
9efbd8c6-aab6-451b-82f8-87a1cc039b43,Family,289.64,14,4054.96,5,11,2022-11-05,2022-11-19,OTA,Martinique,289.64,2.02748
39de9082-e455-43a8-be6c-7afb21ad17ab,Deluxe,484.1,3,1452.3000000000002,5,63,2023-06-04,2023-06-07,Direct,Sudan,484.1000000000001,0.7261500000000001
5cc54dec-6b91-41d2-914b-1c1fb6f7f1eb,Double,498.94,12,5987.28,1,76,2023-04-28,2023-05-10,Direct,Gambia,498.94,2.99364
377c0e5e-9a8c-479a-882f-17ea0e072bfe,Family,438.19,11,4820.09,2,100,2024-03-01,2024-03-12,Direct,Congo,438.19,2.410045
bd7f2b67-e7f6-448e-a9ad-26d3e5a3ca56,Double,56.9,1,56.9,2,7,2023-01-11,2023-01-12,Direct,Azerbaijan,56.9,0.02845
9d50d17f-9ab4-4195-b261-d43f626fe77c,Family,437.77,4,1751.08,2,52,2022-09-06,2022-09-10,OTA,Kiribati,437.77,0.87554
802c33ee-2554-4df4-8028-6ea978d764cb,Single,87.95,13,1143.3500000000001,4,37,2023-01-18,2023-01-31,Corporate,United States Minor Outlying Islands,87.95000000000002,0.571675
3c760f24-aaab-46cb-a57b-3be849ffc6f8,Suite,371.78,14,5204.92,1,88,2023-03-25,2023-04-08,Corporate,Barbados,371.78000000000003,2.60246
2b07795e-4375-45b3-9555-c517a7cde696,Suite,251.57,1,251.57,3,32,2023-09-27,2023-09-28,Direct,Tanzania,251.57,0.125785
dae66785-890b-473d-bb39-50c7317c08d5,Double,385.04,3,1155.1200000000001,5,56,2023-01-12,2023-01-15,Direct,Italy,385.04,0.5775600000000001
63f5cd12-3ffb-4700-a108-9f4f03280150,Suite,88.43,13,1149.5900000000001,4,88,2022-08-22,2022-09-04,Travel Agent,Mauritania,88.43,0.5747950000000001
20f3dfc4-27c1-4f26-b603-ef6e3c02bdd8,Family,227.73,10,2277.2999999999997,4,95,2024-05-12,2024-05-22,Travel Agent,Iraq,227.72999999999996,1.13865
91793dad-d107-4a1a-be07-be8759e397fc,Suite,179.68,12,2156.16,4,78,2023-04-12,2023-04-24,Travel Agent,South Africa,179.67999999999998,1.07808
94e870c7-1263-411c-8a92-faec741b9506,Single,456.46,9,4108.139999999999,5,32,2022-10-04,2022-10-13,Travel Agent,Georgia,456.4599999999999,2.05407
b498a666-2faa-4100-81ec-ef61b603b20e,Suite,102.3,7,716.1,5,9,2023-03-24,2023-03-31,Corporate,Malawi,102.3,0.35805000000000003
e4e1eb08-324e-4d01-8846-080667c1c6a3,Deluxe,419.29,10,4192.900000000001,3,88,2023-03-25,2023-04-04,OTA,Armenia,419.2900000000001,2.0964500000000004
6c8f5671-23f4-453f-8587-f44c6cfc553d,Single,86.66,13,1126.58,4,81,2022-09-17,2022-09-30,OTA,Colombia,86.66,0.56329
a386a6db-c87b-40b2-8556-fe787f7535e0,Single,64.66,14,905.24,5,45,2023-10-29,2023-11-12,OTA,Israel,64.66,0.45262
f2396b5b-7929-4946-bb39-7389a6e321a4,Single,231.89,2,463.78,3,94,2022-05-22,2022-05-24,Corporate,Finland,231.89,0.23188999999999999
2b0e1b6c-dc33-4e6d-a277-1f4f074833ae,Family,469.1,12,5629.200000000001,4,74,2023-12-18,2023-12-30,Travel Agent,Andorra,469.1000000000001,2.8146000000000004
