Product ID,Product Name,Production Date,Production Volume,Defective Units,Production Efficiency,Inventory Turnover,Time to Market,Supplier Reliability,Inventory Level
abfb2308-a800-4e29-a74f-0b4fe21f3612,Machine G,2023-09-28,886,83,0.91,3.06,105,0.94,436
ec631d7a-efc3-4dc4-baac-ccf39adc3743,Device C,2024-04-23,202,8,0.96,5.79,51,0.96,355
61c74b0e-3b4c-4fe0-9326-2841f901b9f8,Tool D,2022-01-12,186,7,0.96,4.33,115,0.9,111
beeb1b8e-496e-42e0-b5ca-36aaf9419e93,Gizmo J,2023-06-18,273,16,0.94,2.74,145,0.8,301
b7f4807e-2802-4928-ad81-3c0651792dde,Tool D,2021-06-21,398,31,0.92,6.47,136,0.88,160
95fe2fa4-8247-4ef8-8541-65d57397ab93,Device C,2024-01-01,570,45,0.92,2.01,71,0.83,448
235f1cd6-4332-4bf2-b00f-c0cb720271cc,Component E,2022-12-09,209,7,0.97,7.85,113,0.85,73
a51f6285-6396-4d97-99e0-8d6a8b4f9356,Apparatus H,2021-10-26,523,20,0.96,3.7,42,0.97,283
d741d98f-06a4-485b-9237-a8d6ea07eddf,Device C,2023-01-28,248,11,0.96,3.3,120,0.85,130
0aae2d81-8281-4221-a67b-3a6c36a4311b,Apparatus H,2023-04-12,933,91,0.9,4.2,63,0.99,339
74df1b79-1cd9-473a-8a07-7efc0cf4026f,Device C,2022-09-09,763,36,0.95,5.78,161,0.8,130
6e22a4de-0250-480c-8f59-41b43b5c6dad,Component E,2022-05-29,634,40,0.94,2.9,83,0.93,131
5a3c3048-88ba-421d-ab06-78dc604d5d66,Component E,2023-03-30,157,6,0.96,7.53,52,0.8,388
8115e4a6-02db-45c5-b491-87d79935556f,Contraption I,2023-10-22,247,4,0.98,5.7,67,0.89,339
ffb19ac5-f933-4268-aab2-efb28b070e67,Apparatus H,2023-07-22,277,20,0.93,7.43,35,0.85,430
8897f6de-7d26-46f0-bbc5-6225508a1ea2,Gadget B,2023-12-12,250,3,0.99,3.69,131,0.89,262
29a5b316-533f-45eb-bea1-4e1d2cdec72b,Apparatus H,2022-12-17,963,9,0.99,6.05,47,0.82,130
f2ee6283-b445-46d1-8cff-e8713d37cfc4,Machine G,2023-11-18,720,56,0.92,5.52,31,0.8,325
08cfed31-4e6a-4b63-a5c8-a0af73b9fb95,Gadget B,2022-01-14,336,24,0.93,2.26,95,0.87,245
8a59026a-7794-4fde-97e3-96f643a75570,Gadget B,2023-05-09,753,7,0.99,4.12,77,0.8,436
16733391-04d2-48f5-b6c2-244916b18d59,Gadget B,2024-05-07,924,14,0.98,2.15,80,0.88,146
fb5d399f-1647-4ee4-b106-c0ac17e848b5,Machine G,2023-01-15,983,16,0.98,2.24,148,0.9,72
29d1a578-d5ab-4a94-b3e0-609785ecf71c,Component E,2022-05-21,209,0,1.0,5.82,154,0.91,368
635b672a-65d4-44ee-8ea2-173178740ca3,Gadget B,2023-07-26,708,69,0.9,5.02,15,0.85,498
cd05fdda-27dc-4875-8ae0-c110a7feffd3,Device C,2023-09-23,527,30,0.94,7.27,96,0.99,290
bc89cc47-158f-43c9-a6ba-2bc5148016f0,Contraption I,2023-01-26,582,1,1.0,2.27,145,0.84,208
400ff4e5-3664-488b-b2e1-d77c19706b43,Machine G,2022-01-05,112,8,0.93,7.91,70,0.95,396
e42aa688-0090-400d-9ba2-9ce6983f8fb6,Component E,2023-12-09,564,31,0.95,7.5,96,0.92,148
b0d762ec-e394-435a-b739-b932c1474b11,Widget A,2021-07-04,951,4,1.0,4.0,123,0.88,54
390a8077-1e5e-410c-8c52-d1c685f91c65,Instrument F,2021-08-03,483,16,0.97,2.89,104,0.96,397
cc87379d-6b1f-4953-a775-84819c0785d8,Gadget B,2023-08-26,713,53,0.93,5.73,82,0.8,126
f98d77c6-cc64-4b76-9782-0988a766e84f,Component E,2022-12-21,217,6,0.97,6.22,74,0.85,390
a8517633-c9d4-466f-bd69-ccd55c7110f6,Apparatus H,2021-12-12,214,3,0.99,7.02,23,0.83,210
7f2572a5-5a3c-41b1-9b81-70c46f1ecfb5,Machine G,2024-05-12,671,9,0.99,6.07,149,0.9,171
b8854cd5-fd5a-4ec9-b87d-ddbedf5dfc0c,Tool D,2022-04-20,738,39,0.95,3.32,163,0.96,359
ace394d3-0d96-4f3f-9a05-d3b324031eda,Gizmo J,2021-09-26,832,0,1.0,6.85,47,0.82,250
87615a05-2afb-4283-a39c-c4c20ab464df,Instrument F,2021-11-28,821,79,0.9,6.97,161,0.93,174
6dfed4a1-ddba-4321-9bcf-63bafdf6b9c9,Device C,2021-08-17,875,7,0.99,5.71,31,0.87,338
3179cf89-c87b-4bfc-9e96-72c3671b6bd6,Machine G,2023-10-29,462,36,0.92,4.5,71,0.92,458
c52294f9-e027-4972-be99-699b5c70cfea,Machine G,2021-11-04,394,33,0.92,6.47,116,0.96,306
e91580c9-3b03-4b47-8417-ba8118d17fd6,Tool D,2022-06-01,759,28,0.96,6.58,156,0.86,172
a7479c59-a2a3-4b14-9f52-bf1522264b33,Gadget B,2021-10-21,189,16,0.92,2.73,89,0.9,310
de8862b3-8ea9-4ef9-b021-e446731e7266,Contraption I,2023-04-19,852,7,0.99,2.08,27,0.98,318
f5f7e070-6815-4ff9-9389-dba1bc8819f4,Component E,2023-06-02,791,20,0.97,5.95,92,0.86,275
e4658ac4-89fb-41f0-aa3e-de4aec0d475c,Apparatus H,2023-07-21,878,86,0.9,2.4,75,0.96,398
4932be2e-3da3-4af8-998f-676f52b9466b,Component E,2023-05-01,235,13,0.94,4.99,58,0.89,305
b719727c-9b4e-4642-82ae-388413f138bd,Component E,2023-01-12,262,5,0.98,6.68,105,0.99,287
dbfbfe5e-7a52-40f4-a41e-b1a4c93ad58b,Widget A,2022-08-22,874,52,0.94,3.91,158,0.93,357
2341dbdb-7467-44fd-bde9-12741ddac959,Machine G,2022-10-22,156,5,0.97,2.48,158,0.81,340
efca462f-78bf-4ce4-9e09-7661791178d2,Widget A,2023-03-10,339,6,0.98,3.55,155,0.85,460
61ceac6e-58c8-4677-b519-41dac4d61e55,Apparatus H,2023-04-16,958,62,0.94,4.12,132,0.83,265
08aaf0bf-2362-4d7f-aad3-05ec674907c0,Instrument F,2021-07-15,112,11,0.9,6.3,142,0.94,448
ebd9aa37-14c2-468a-bb95-a64df3081562,Component E,2022-01-24,118,4,0.97,2.2,83,0.87,452
00025e9e-e9eb-4df3-8980-e25c9e19e8d1,Widget A,2023-08-05,284,3,0.99,6.21,128,0.96,69
0e8e77df-8c63-4b59-beb0-a959a8977bfb,Machine G,2023-01-14,123,12,0.9,7.51,90,0.98,162
7be67c8b-a156-454d-aaa0-66749925cfcb,Gizmo J,2022-03-25,674,39,0.94,5.74,16,0.96,407
71155760-e75c-4048-b96e-dece414db9b7,Component E,2021-11-22,616,11,0.98,3.61,121,0.99,300
2a9cc76a-4800-43a6-ba51-a27ab7b19bb4,Gadget B,2024-01-05,445,25,0.94,7.04,90,1.0,197
14747074-0a72-4d39-aeb6-edf4e0558ec8,Widget A,2021-06-05,938,57,0.94,6.8,130,0.94,120
43c88f48-de09-4a42-b9f9-ffe04574f25a,Widget A,2022-09-14,722,60,0.92,4.46,116,0.89,339
855497bd-2d6a-41d7-9150-571c12cba669,Contraption I,2022-05-06,773,33,0.96,7.43,72,0.89,440
0ae54d68-935a-4539-a38b-76d44564f6f0,Device C,2022-10-31,173,10,0.94,2.67,111,0.84,288
1def57e8-10a6-4c6f-93f6-1d84601ff0b3,Apparatus H,2021-11-15,449,33,0.93,2.45,114,0.84,195
81cca650-42bc-48ef-bce6-ac55d5f46695,Instrument F,2022-11-29,686,50,0.93,5.84,124,0.84,330
51746a1b-fc37-40c4-a3b1-feb2c9c5fc47,Component E,2022-05-25,113,11,0.9,7.21,10,0.98,360
dddfe886-5f0b-43e4-8ddf-8d93f053d122,Instrument F,2023-04-03,318,19,0.94,5.48,21,0.94,254
bd8798bf-b976-4810-9333-5ab218d263f2,Gizmo J,2024-04-21,911,72,0.92,7.41,151,0.83,396
3c2036fb-ed56-46c2-89b6-71e630107cbf,Contraption I,2023-03-18,339,32,0.91,7.41,179,0.85,323
df401df6-dc4c-4e09-8df1-13502ca4aa58,Machine G,2021-06-16,384,17,0.96,2.55,78,0.91,417
370a8c43-0b32-4067-8221-0bbbeac9f0a4,Gadget B,2022-08-12,281,8,0.97,3.39,38,0.82,384
f512c24f-0650-4233-ae42-b2eaf47ad8c8,Contraption I,2022-06-26,832,10,0.99,3.36,51,0.85,113
918e4f60-1c92-492f-b060-53b917468874,Gadget B,2022-06-01,365,8,0.98,6.12,117,0.91,174
7bcce359-2d0b-4905-ba52-643c45d1affb,Instrument F,2024-03-18,610,34,0.94,7.15,32,0.98,238
62ad1181-1859-49bc-af18-64ec836e776d,Contraption I,2023-11-11,957,69,0.93,2.74,41,0.8,274
03fc7c6d-0fd8-4d41-8fdf-5bd1901c84fe,Apparatus H,2022-10-04,617,15,0.98,7.65,149,0.87,473
d74ae98d-2052-4fd4-8fb8-a196494f0637,Apparatus H,2022-04-06,767,28,0.96,2.14,46,0.9,71
c3b75ba7-1a52-42ae-b11b-99db53242fb2,Contraption I,2022-04-16,145,5,0.97,2.28,29,0.98,182
87bfde91-2754-400d-b087-7be72b0aceee,Widget A,2021-12-16,423,8,0.98,3.17,81,0.87,490
23e10d7b-9886-4196-9a96-8c875ae7fc91,Gadget B,2024-01-05,417,19,0.95,4.5,174,0.88,310
1f920f40-378c-4af0-a9bd-cfd04dacc580,Contraption I,2024-01-23,296,20,0.93,2.15,45,0.83,252
ea0957c7-ff45-4ad8-9d9d-fd6ac06d9077,Tool D,2022-02-03,437,1,1.0,6.57,90,0.84,97
781ee1ee-7eb2-4ba1-a787-5c5a25dec47a,Machine G,2024-02-11,958,27,0.97,5.41,102,0.9,150
621aa878-8201-4352-a073-ea1c450306bd,Gizmo J,2023-04-05,546,22,0.96,5.31,146,0.98,265
17b14c51-ac9a-41e7-a28c-4a94ab85627e,Apparatus H,2023-04-22,142,12,0.92,3.95,178,0.84,64
bbd336dd-e277-40e4-842e-23dba7f4a6df,Widget A,2023-10-28,656,28,0.96,4.39,91,0.91,374
211ec77e-9180-4334-a6de-af3989fb87ad,Machine G,2024-02-10,240,17,0.93,4.88,129,0.86,413
562ea38a-dc01-49f9-9e3e-6a354a814ecb,Tool D,2022-03-30,967,7,0.99,3.1,28,0.82,219
6d289a91-26d9-41e5-847a-0726a8662e3c,Device C,2024-01-23,487,29,0.94,2.14,106,0.94,197
e9d6baae-cb98-4eb2-9449-030e8c38e5cf,Apparatus H,2022-02-22,314,19,0.94,6.86,10,0.92,404
14863139-4c89-41f4-94fc-dc1450421cd2,Apparatus H,2023-01-17,244,15,0.94,7.87,55,0.81,438
2ea0d63e-8aa2-47de-802f-d37389ef5d9b,Component E,2022-01-04,716,46,0.94,4.45,49,0.99,307
7ebff18a-0515-426a-9b9e-d367cd65e5ed,Component E,2021-07-29,858,69,0.92,6.47,171,0.83,109
a09421de-365f-455d-b8f5-cc2adddaa1c4,Tool D,2022-09-10,808,10,0.99,6.69,49,0.87,386
778284a8-db27-4025-a356-d4dc816e6dc4,Widget A,2022-04-09,327,31,0.91,5.83,56,0.86,442
39e40767-8482-41bd-8c9d-a102f07f0888,Apparatus H,2021-10-01,391,28,0.93,5.09,158,0.82,230
91236518-1a7f-4294-aba9-59be97ca6bc6,Widget A,2023-05-18,120,9,0.93,5.28,35,0.99,218
09a58397-3279-4d1c-ad46-cbd1daccea5d,Widget A,2022-01-14,346,29,0.92,3.8,119,0.93,85
5de37d77-b96a-4d61-b2a2-f148da447877,Contraption I,2022-07-26,580,16,0.97,3.76,174,0.95,389
1c0818d9-7572-44b0-b067-4e6f494bf69b,Gadget B,2021-09-06,969,5,0.99,6.76,56,0.82,377
af96f683-74c0-4496-8c3b-73e6ee344c86,Widget A,2022-09-20,960,83,0.91,7.93,65,0.95,305
dacadfec-dff2-42d4-b249-b760c7c8199b,Gizmo J,2021-07-11,951,61,0.94,4.62,51,0.99,234
cdfc2c41-77b8-48ff-9b4d-972bebafedcd,Gizmo J,2021-07-05,375,6,0.98,6.09,19,0.96,181
5110c066-c942-4134-b6d9-a813fbb62c8a,Gizmo J,2021-09-30,112,1,0.99,7.47,118,0.98,126
7b293fd0-cb53-40f0-b29d-7cd49ec338a3,Gizmo J,2023-10-25,831,73,0.91,4.52,17,0.84,207
e3249e74-bbed-46ee-8e30-8ecec828dc74,Device C,2023-11-28,854,16,0.98,2.11,176,0.96,329
6ca9f57a-b702-4cb5-9e29-1014845ef6a1,Instrument F,2024-02-16,405,36,0.91,5.55,175,0.95,230
a60fdd18-622d-4ef1-a257-9e045632d8df,Instrument F,2023-10-12,605,10,0.98,5.85,36,0.91,103
18f0c73a-926c-4c9a-aa46-89b92c7c0459,Tool D,2023-01-19,631,5,0.99,4.62,37,0.99,368
58c59fae-03e4-42e4-9e7f-ae2a37024451,Widget A,2023-07-31,314,19,0.94,2.3,76,0.83,64
2272f6ac-0a3e-4bc3-87ef-2bae40fa5e2b,Widget A,2023-11-28,878,46,0.95,3.39,93,0.84,67
18bbdf83-fab6-4fa5-ac51-5a85c17edec2,Instrument F,2022-03-21,692,18,0.97,5.08,55,0.96,423
e90c93bd-5543-4d7b-ac8c-9602861e6319,Instrument F,2024-02-15,824,58,0.93,3.48,106,0.82,341
f92d2d49-3db9-4fff-b5e5-1a75bf0835c8,Gadget B,2022-08-11,664,25,0.96,5.05,30,0.95,423
8946f798-5e58-4da2-bfbd-f3e20eb33066,Component E,2021-06-05,964,0,1.0,5.39,14,0.97,211
c86eeba5-d2b6-457b-81a9-07d5b30bf85b,Instrument F,2021-08-23,456,8,0.98,4.41,138,0.81,334
bb712c59-9894-4a43-8a22-707eaa33bf3b,Component E,2021-08-09,658,46,0.93,7.57,93,0.95,350
b03bddbe-211d-4091-ad41-629d79d58b75,Gizmo J,2023-02-24,234,21,0.91,3.89,104,0.91,139
c5d42145-e41d-4774-bf81-df5ddc3b3c7e,Machine G,2023-11-19,456,28,0.94,7.09,117,0.83,352
159dc7e6-7493-4dd4-a924-7319079aa18c,Instrument F,2021-12-19,786,68,0.91,3.6,175,0.92,148
5efdcfde-6efe-4345-a874-33337017abd0,Tool D,2024-01-27,291,23,0.92,7.08,72,0.93,408
477c4efa-9e21-4bb2-b1ed-c8c36a3cb27b,Component E,2021-06-28,300,3,0.99,6.47,54,0.82,348
ef22bab1-a32d-4884-a60c-08730ee4f09a,Widget A,2021-12-25,341,28,0.92,6.13,172,0.86,180
1710c307-45b8-493a-9899-f9ed901607b2,Machine G,2023-06-03,808,36,0.96,6.45,131,0.81,320
03d04181-8384-4f6d-becc-9fbe09e6ff98,Gizmo J,2022-09-10,616,51,0.92,4.29,93,0.96,79
c49141ab-9974-4514-830f-99983d768513,Device C,2024-03-04,134,7,0.95,3.57,56,0.97,308
539eecb2-9d73-4c4d-a877-3ef0142ff6e0,Tool D,2023-05-21,606,26,0.96,2.26,27,0.84,211
eee9bf34-8b94-43e0-b580-ca1ceb5e5828,Gadget B,2022-02-16,113,6,0.95,2.49,154,0.87,409
a4f099f2-1230-470a-ba47-98932f474837,Component E,2024-01-18,454,45,0.9,2.75,178,0.97,299
aa178d34-5dce-46f1-8219-fb2043610d7a,Contraption I,2023-02-04,276,10,0.96,6.04,121,0.96,187
b8841526-4149-497d-9086-cdfe8e3c0461,Machine G,2022-01-11,806,65,0.92,3.79,131,0.96,182
6a8a2746-fcd4-486b-8e98-772f082a69d7,Machine G,2023-07-23,685,8,0.99,6.43,97,0.81,82
3fcb4513-e766-48a6-910d-cb11d67eed22,Device C,2024-02-26,241,5,0.98,5.7,85,0.84,396
84750b35-3d44-4e85-9d1d-17d84607f5e7,Instrument F,2022-10-19,356,35,0.9,4.75,116,0.86,140
5c86b45a-99b2-4d09-b336-ebf2d9e8db08,Widget A,2023-09-07,693,14,0.98,3.59,125,0.91,184
1be88b7b-77db-4638-8821-331fddc99520,Contraption I,2024-02-03,395,31,0.92,4.34,68,0.9,497
4bbc17ef-24a3-414b-9aec-137e2d43a533,Instrument F,2023-01-24,664,30,0.95,3.7,91,0.86,461
1128e167-150f-409a-8ded-9ebef6a3eab8,Contraption I,2023-08-27,344,29,0.92,6.18,41,0.85,302
2a95405e-fff8-44d5-9cfb-83c9544dcb0f,Contraption I,2023-05-26,188,16,0.91,2.2,83,0.89,280
f68f2f7d-71f9-472d-8891-74e894d1b0c4,Gadget B,2021-06-30,766,56,0.93,7.68,92,0.84,342
7798a438-0f79-449a-b0a0-66cebe6170b9,Gizmo J,2023-10-08,588,19,0.97,3.8,154,0.99,78
b8bc3733-ab31-446d-8052-2260969ef2b1,Instrument F,2024-05-12,120,7,0.94,6.18,94,0.86,216
6a36085a-3f5c-4dbe-a5a4-bcf8fc33a562,Gizmo J,2021-09-27,286,10,0.97,5.83,166,0.88,360
db6f0317-a56b-4d8e-b61f-148ede5a125e,Gizmo J,2023-03-02,279,27,0.9,3.34,71,0.89,402
831a621c-a889-4258-8db5-0ec9c01fc77d,Device C,2022-06-08,762,27,0.96,4.2,92,0.84,342
7667fc96-bd66-4406-953e-97a54b824976,Machine G,2023-07-28,587,43,0.93,6.35,48,0.95,64
2e65c903-6f07-45b6-abfd-ed98be017e2a,Apparatus H,2023-04-01,924,68,0.93,7.99,17,0.89,375
030de760-2924-41ae-8479-ae2d5bf8435a,Gadget B,2021-06-12,108,8,0.93,6.06,113,0.98,491
7d980bb8-aab6-4f4d-907c-aed1530e2c45,Component E,2021-07-02,931,55,0.94,3.69,37,0.87,168
f64d56a0-01bf-4386-b166-bab3e88fea1c,Machine G,2021-12-12,408,30,0.93,2.81,141,0.82,431
1ab1dead-860c-4d28-bbc8-3ee6161d2d13,Contraption I,2022-07-27,148,3,0.98,5.21,34,0.98,394
1845c124-c938-422f-bc95-30165d1289de,Contraption I,2021-11-22,880,16,0.98,4.27,99,0.85,75
0cf4271b-bd51-4542-a909-3dd972696f5c,Instrument F,2021-05-24,391,0,1.0,4.45,102,0.85,432
55be2ada-c2e9-41fb-b27a-c020a272562f,Tool D,2023-11-29,534,0,1.0,3.26,162,0.81,139
98ee4099-d81b-4823-9ebe-e4ec9ee025ad,Contraption I,2022-03-19,361,3,0.99,7.38,132,0.86,267
30496fea-074c-4276-9098-671b46319941,Tool D,2024-02-08,209,5,0.98,6.9,112,0.83,325
310b2c0a-523d-4809-b18e-60e7e53d0f35,Gizmo J,2023-04-26,193,12,0.94,6.33,23,0.88,180
a39b7575-eb0b-4b96-815f-36ec9f29f36c,Machine G,2022-12-12,672,9,0.99,4.34,109,0.9,264
dcac9a98-44a4-468f-9639-9bf59123e296,Tool D,2023-02-13,416,11,0.97,2.24,82,0.81,483
39c909fd-d3da-4fb7-8972-7b144b648565,Gadget B,2022-02-08,781,51,0.93,3.98,157,0.82,111
21d23eee-ec7f-4d6e-9f8e-05535e150685,Gizmo J,2021-09-14,525,28,0.95,4.63,38,0.91,341
92064cc4-4899-453d-b4d2-16844c14b145,Widget A,2024-05-10,236,4,0.98,2.98,123,0.89,144
7353798d-603d-4f1f-9bcb-d4da443ec206,Contraption I,2021-06-20,900,88,0.9,2.9,34,0.85,435
048b80ba-a89e-4e37-8ccb-af11afacd211,Machine G,2024-03-14,871,61,0.93,2.08,45,0.88,363
218ab90b-5a6a-4760-bc02-7f4359c981ea,Tool D,2021-09-22,949,1,1.0,3.59,52,0.84,362
322e77c3-0fa8-444a-a740-a1a8e4ab48ef,Apparatus H,2022-02-21,588,8,0.99,4.38,87,0.87,437
8353efa1-4ac7-4172-94ac-3e3683b64421,Device C,2022-01-08,901,44,0.95,6.35,178,0.94,155
841b77ef-3c4b-46cc-a5c4-2472116bbd71,Gizmo J,2023-05-26,377,20,0.95,4.55,125,0.93,416
9d35ba29-f4da-4bf9-8f17-a7c8b33229a5,Widget A,2022-08-19,486,36,0.93,2.52,67,0.98,285
cecad8a9-577b-4e83-b96d-6fe05f1543e3,Widget A,2023-03-06,839,26,0.97,7.71,61,0.8,470
15cb896b-32ff-450c-8020-86e0ae7c3863,Widget A,2024-03-05,237,12,0.95,5.39,114,0.86,119
4cf4e2e4-6731-4398-9dfd-7f105511de46,Contraption I,2022-01-06,258,11,0.96,4.67,175,0.89,272
79e3e8c1-86f9-4ebd-b12c-0848b4fb5ca2,Gadget B,2022-06-05,954,27,0.97,7.09,28,0.87,155
e7de4cf3-4cd4-40cf-9282-09541f4790bd,Widget A,2023-12-01,845,34,0.96,6.03,153,0.95,230
2c1c5a43-4cda-419a-a19a-f019aecdce59,Gadget B,2023-03-04,415,22,0.95,5.99,26,0.82,319
84fd67d9-eb49-4de3-93be-8aa02b62e3cb,Apparatus H,2023-05-25,759,7,0.99,5.52,166,0.84,53
9cd79c93-5384-4b1e-a7aa-398ec1a32c76,Tool D,2022-02-19,896,12,0.99,4.69,79,0.8,128
351c279d-4a55-40b2-932d-0091fdb366fe,Machine G,2022-10-03,636,45,0.93,5.3,103,0.95,500
0373a10c-fe45-4659-8712-004df2626a5f,Apparatus H,2021-06-09,913,82,0.91,7.43,143,0.97,220
2a590dfe-83e1-4707-a71f-33f7c720ca86,Machine G,2022-12-26,938,45,0.95,4.6,121,0.84,224
a23f6231-ec85-4a55-8604-03d88a64d35e,Apparatus H,2024-01-26,456,20,0.96,6.8,81,0.85,206
f59d1f88-5c9b-4097-a522-ce85e2bcb976,Gadget B,2022-07-15,994,2,1.0,3.14,84,1.0,136
cc4f46fe-d06b-492e-afec-0e2e81155da2,Widget A,2023-07-22,519,38,0.93,2.93,173,0.81,335
a65806bc-4ccf-45dc-9582-f531309b5160,Component E,2023-09-20,349,13,0.96,2.54,177,0.82,344
ad7e8519-e926-4186-a443-5d088c2d4db9,Device C,2023-10-22,667,41,0.94,2.53,53,1.0,423
415c22f1-e72d-4a29-b032-02dc2451a521,Machine G,2024-01-11,119,5,0.96,2.5,95,0.95,373
52b3f66e-3125-41a2-a0b2-ab6ad4fc8370,Gadget B,2023-07-01,871,44,0.95,7.11,10,0.84,222
a85c4481-f0ed-4d2b-a7f4-6151921376f5,Machine G,2022-10-18,822,69,0.92,7.21,180,0.94,175
17362605-4ce8-4605-a912-6da4174ca227,Component E,2023-01-11,109,2,0.98,7.93,128,0.93,280
a874b8c2-943f-4d74-a957-90ee0e7fa983,Gadget B,2023-05-18,199,19,0.9,3.88,46,0.85,105
4b184e99-b663-4d4f-b41f-6accccc491bc,Device C,2021-11-18,794,12,0.98,6.86,51,0.82,306
4ca39b5e-7b7e-4497-ba6d-6db8448fbac5,Instrument F,2022-10-12,832,41,0.95,3.52,82,0.88,214
394d8f89-6953-40e0-9c79-fb343e57889b,Device C,2022-09-04,611,20,0.97,4.49,26,0.95,71
0dcdba39-7833-43a2-87ee-cd8f79096cd5,Gizmo J,2023-09-28,560,8,0.99,3.11,77,0.88,319
3d5c6c43-6087-4a2a-8294-f3d2a2827781,Machine G,2021-07-03,494,48,0.9,3.73,110,0.93,226
df31268e-70e3-47a1-8aa0-e8bbaa69fd5e,Machine G,2024-02-26,217,16,0.93,3.51,27,0.83,337
79f45064-a892-4662-8591-bb037a47334a,Widget A,2022-11-08,359,24,0.93,7.71,118,0.9,124
19f6497f-9c01-4298-b601-39c7a238c6aa,Widget A,2024-03-19,388,26,0.93,2.44,175,0.97,492
b3995cd1-058f-42bb-b96a-a96c62717ec8,Component E,2022-03-17,544,49,0.91,5.05,78,0.96,176
6cf4c557-8de9-4a2c-8b66-1ad9b550902b,Instrument F,2023-11-03,302,26,0.91,3.15,20,0.88,298
e55645c0-f8a8-4169-93e3-1a9be8b99446,Widget A,2024-03-28,933,75,0.92,6.61,175,0.97,171
2ee7e80d-afb2-40d1-8d85-835c553363ca,Apparatus H,2021-09-14,870,60,0.93,4.63,158,0.88,164
1a742c1e-ef8b-4115-ad94-0bbbeb6879b6,Instrument F,2021-06-15,754,13,0.98,6.36,123,0.96,126
d9f4417b-1587-44a6-89ab-6d5c4771fb6c,Device C,2023-05-04,422,32,0.92,3.56,142,0.83,353
2797aafd-85e5-4fc3-93b7-e03a7a2b3061,Widget A,2022-08-23,545,24,0.96,2.17,85,0.86,212
24f59a80-cf58-4e4d-84a9-ec7136c36879,Instrument F,2022-10-10,925,34,0.96,6.31,30,0.84,429
06f46699-b71f-4d5a-b530-b7001c1261df,Apparatus H,2022-01-24,906,1,1.0,7.51,141,0.83,180
7df00a6f-f0eb-4b75-ae49-ae5bcf63a882,Gadget B,2022-06-29,739,35,0.95,7.7,16,0.82,118
b2df23a1-568d-4e9c-94c7-eb0a3d7adbc1,Gizmo J,2023-12-01,787,59,0.93,6.96,15,0.89,396
1011e8dc-0b87-4bae-92c4-c3fac9d9f1b9,Tool D,2023-10-20,295,7,0.98,4.3,179,0.98,427
58d11c07-9558-402c-a92b-35c6858788c1,Machine G,2023-02-26,683,52,0.92,4.12,72,0.99,448
26e11534-cf3c-4253-a91f-954b99eb9b03,Gizmo J,2021-08-11,905,72,0.92,2.56,15,0.86,389
9f176904-b6f1-46b4-ae69-62b347e751aa,Component E,2023-12-03,631,47,0.93,4.2,164,0.99,231
c5dd2afd-bb8a-4278-94ec-a8b26e3be749,Contraption I,2023-04-29,200,17,0.92,7.38,101,0.81,354
5b9bcb5f-a351-47a8-85ed-743568bb162b,Machine G,2024-03-15,353,20,0.94,3.43,116,0.95,482
c4bfb6d0-3696-42e2-b42e-dc3f61590408,Gadget B,2021-09-13,579,55,0.91,4.34,47,0.81,245
ec233aec-c2ec-4120-93d4-69544cc3cf37,Device C,2023-09-23,648,18,0.97,6.81,173,0.81,214
6a215615-a368-4d34-ac71-996b0aa99cf7,Machine G,2023-06-07,358,29,0.92,4.22,11,0.83,143
3eb605fe-ed42-40bd-845a-827382575cf7,Device C,2022-09-30,168,2,0.99,7.81,113,0.81,135
f9769653-54cf-49aa-8622-667217395253,Component E,2023-01-29,692,3,1.0,4.21,129,0.83,176
795c6354-9515-4f0c-bb7d-e3a6788657fd,Component E,2021-09-14,371,19,0.95,5.47,93,0.84,231
7575d783-0f63-4c12-b154-374278afb0c7,Widget A,2023-05-21,197,18,0.91,2.57,113,0.82,238
7b3e3960-645f-41e7-bafc-6a8c17a386ab,Contraption I,2023-12-22,598,29,0.95,3.93,46,0.86,372
061f8c31-d7d2-41a7-8ac5-4314577d6134,Apparatus H,2023-02-01,101,0,1.0,6.51,57,0.91,81
7ecbe36a-53f2-4765-a827-90dce1ef647d,Instrument F,2022-03-30,835,23,0.97,4.97,82,0.94,361
2b06be6c-e9d6-4b82-adb2-75ae8871ea4e,Component E,2023-04-19,635,46,0.93,2.03,46,0.85,270
20841cb6-a3c7-436a-933a-de06dd2bbfa8,Apparatus H,2023-12-16,185,14,0.92,6.37,178,0.88,430
7c39db9e-15a8-4636-b711-212da1ef9eae,Device C,2022-12-11,489,41,0.92,5.6,174,0.88,380
dc58980d-fef9-4b26-afa2-9e7992ff2340,Component E,2022-07-17,595,41,0.93,4.07,176,1.0,264
6b15cbf2-c5d8-44d3-a81a-10af2e38ff90,Machine G,2023-02-10,160,13,0.92,6.89,152,0.81,170
f0cf95e5-c955-4e0d-941d-84e18fcb945a,Device C,2024-04-12,432,30,0.93,2.94,138,0.8,97
6adbb5de-891b-4c82-8659-e1a10aae6747,Apparatus H,2021-12-25,372,21,0.94,2.61,133,0.98,320
4f6f6eb8-5b28-4e8a-85e8-9dab7d4ef420,Contraption I,2021-08-04,275,21,0.92,7.04,109,0.89,132
bd871de5-7241-475a-a9ce-ce58eea28c42,Device C,2021-12-18,746,69,0.91,5.75,48,0.85,234
94a38efb-f9a3-43c4-8676-8e1fbc181c76,Tool D,2022-06-05,375,0,1.0,4.55,171,0.85,230
