CustomerID,DateOfJoining,DateOfLeaving,ComplaintIndicator,ChurnIndicator,Revenue,Latency,SubscriptionPlan,PlanType,UsageMinutes,DataUsage
8180,2023-12-18,,0,0,78.46,43.24,Premium,Prepaid,2403.51,88.54
9469,2022-08-27,2023-02-20,0,1,97.58,56.04,Premium,Postpaid,4068.56,92.09
4107,2022-08-22,2023-08-29,1,1,93.88,28.88,Standard,Postpaid,3276.8,50.15
7140,2022-10-23,2024-01-29,0,1,21.7,24.27,Basic,Postpaid,2002.96,96.98
1317,2023-11-10,2024-01-02,0,1,99.88,97.16,Standard,Prepaid,146.39,16.74
6751,2023-08-15,,0,0,92.93,73.56,Standard,Prepaid,3867.23,7.72
5476,2023-06-15,2023-09-27,1,1,56.1,12.27,Standard,Postpaid,2074.54,54.51
5304,2023-03-22,2024-02-24,1,1,67.86,39.68,Premium,Prepaid,80.47,93.19
3676,2023-05-27,,0,0,37.06,79.27,Premium,Prepaid,1859.49,9.37
3962,2023-08-28,,1,0,92.51,28.65,Basic,Postpaid,3890.46,70.49
2755,2023-05-03,2023-06-27,1,1,20.79,69.54,Basic,Postpaid,2917.38,2.62
8661,2023-09-26,,0,0,72.1,80.85,Basic,Postpaid,4413.64,2.59
1461,2022-08-20,,0,0,69.64,44.38,Standard,Postpaid,3847.5,71.9
1417,2023-08-21,,1,0,13.21,54.86,Basic,Prepaid,1423.61,36.91
4858,2022-06-09,,0,0,76.14,58.09,Premium,Postpaid,1375.97,2.97
4589,2022-09-17,2023-04-17,0,1,16.19,98.06,Premium,Prepaid,4861.25,12.9
3787,2023-11-18,2024-02-09,0,1,50.95,45.86,Premium,Prepaid,3900.24,42.43
3233,2023-03-04,2023-10-28,1,1,19.0,78.19,Premium,Postpaid,4465.09,40.54
1711,2022-11-01,2024-02-15,1,1,41.41,11.28,Standard,Prepaid,1510.8,44.85
3467,2022-06-25,2022-11-29,0,1,50.64,10.83,Basic,Prepaid,2752.79,32.13
1348,2022-11-23,,0,0,95.62,71.03,Standard,Prepaid,2487.65,32.85
8226,2022-06-04,,1,0,99.29,79.31,Premium,Postpaid,4935.79,38.26
9523,2023-10-27,2024-05-04,0,1,36.75,40.86,Basic,Postpaid,4894.62,66.81
1917,2022-10-15,,0,0,32.81,77.6,Premium,Prepaid,2766.79,84.9
8746,2023-03-23,2024-04-10,1,1,45.28,11.91,Basic,Postpaid,3230.11,11.9
2562,2023-05-10,2023-10-12,1,1,76.3,87.46,Premium,Prepaid,4345.18,36.99
2310,2023-11-09,,1,0,14.64,62.92,Premium,Postpaid,4835.97,81.54
6272,2022-11-27,2024-03-12,1,1,69.42,60.54,Premium,Prepaid,3423.44,13.19
2252,2023-02-08,2024-01-08,0,1,11.35,74.76,Standard,Prepaid,502.15,43.42
6131,2022-11-15,,0,0,72.53,78.31,Standard,Prepaid,688.4,11.63
1280,2022-11-18,,0,0,50.29,42.14,Basic,Prepaid,548.7,36.96
9873,2023-07-24,2023-10-12,1,1,75.28,35.74,Standard,Postpaid,1119.43,66.37
8632,2023-03-18,,1,0,16.41,26.92,Basic,Postpaid,4222.07,56.71
9164,2022-12-16,,0,0,72.93,18.91,Standard,Postpaid,1855.8,52.48
4526,2023-12-17,,1,0,51.56,16.55,Premium,Postpaid,4021.72,76.18
5018,2023-05-08,2024-03-06,1,1,58.52,66.12,Standard,Postpaid,2560.3,65.43
3085,2022-05-27,,0,0,43.55,75.89,Standard,Postpaid,1030.06,18.65
1072,2023-02-21,,1,0,98.84,14.35,Premium,Postpaid,4265.79,51.65
1496,2023-01-23,2023-11-08,0,1,99.58,99.29,Basic,Prepaid,884.36,97.9
5625,2023-10-01,2024-02-10,1,1,58.2,95.3,Premium,Prepaid,66.28,33.82
5409,2024-03-29,,0,0,22.01,85.62,Premium,Postpaid,1331.58,26.27
8004,2022-09-19,2024-03-21,0,1,35.73,40.51,Basic,Prepaid,4450.59,94.81
6912,2022-12-31,,1,0,90.05,52.05,Premium,Prepaid,4754.8,22.82
3476,2022-11-13,2023-05-29,1,1,70.91,96.34,Premium,Prepaid,4869.61,82.5
1124,2022-08-08,2022-10-28,0,1,44.99,90.62,Basic,Prepaid,398.66,62.76
1017,2023-04-16,,0,0,61.09,51.87,Standard,Postpaid,3665.39,90.3
9435,2022-06-29,2023-05-30,1,1,90.83,60.45,Standard,Postpaid,560.69,70.86
2459,2022-09-06,,0,0,81.96,99.52,Premium,Postpaid,4681.89,24.9
3580,2024-05-18,2024-05-19,1,1,30.97,67.22,Basic,Prepaid,3703.58,59.93
4541,2022-11-27,2023-11-18,1,1,83.76,67.94,Standard,Prepaid,4217.93,90.94
3958,2023-02-15,2023-08-24,0,1,42.93,30.26,Premium,Postpaid,260.85,26.55
6292,2023-01-27,,0,0,72.97,74.72,Standard,Postpaid,3098.17,85.17
1008,2023-02-09,2023-06-14,0,1,87.33,26.33,Premium,Prepaid,614.27,39.05
1614,2023-05-24,,1,0,80.41,38.15,Premium,Prepaid,4375.29,63.79
1401,2023-09-16,,1,0,64.46,39.32,Premium,Postpaid,2585.03,45.25
7619,2023-03-15,,0,0,25.75,49.55,Standard,Postpaid,1161.56,72.09
2902,2022-12-12,2023-06-26,1,1,54.21,18.7,Basic,Prepaid,4149.15,7.45
9570,2023-12-21,,1,0,77.08,56.07,Standard,Prepaid,4273.71,57.21
3642,2023-08-28,2023-10-07,0,1,84.64,85.53,Basic,Postpaid,3435.2,91.86
3574,2023-09-26,2023-12-02,1,1,43.21,48.4,Standard,Postpaid,4804.88,28.2
2917,2023-09-27,,1,0,69.79,19.87,Standard,Prepaid,2017.17,42.18
2242,2023-07-10,2024-03-03,0,1,88.31,41.89,Premium,Prepaid,1570.31,90.54
8765,2022-07-13,,1,0,62.83,69.4,Basic,Postpaid,1757.94,5.75
3058,2022-11-03,,0,0,89.69,83.38,Premium,Postpaid,1563.59,33.2
1766,2023-05-05,,0,0,98.14,99.01,Premium,Prepaid,676.93,88.92
7235,2022-12-13,2023-04-24,1,1,42.09,71.0,Premium,Postpaid,3272.75,32.05
7679,2022-08-04,,0,0,93.05,11.88,Standard,Prepaid,4474.08,40.5
1264,2023-08-26,,0,0,62.35,35.46,Premium,Postpaid,3546.36,15.18
6002,2023-07-19,2023-10-19,1,1,20.85,63.58,Basic,Prepaid,2904.87,70.04
2071,2024-04-07,2024-04-26,1,1,33.67,98.01,Basic,Postpaid,2544.28,22.86
3678,2024-04-23,,1,0,86.57,50.49,Standard,Prepaid,2526.67,38.36
2694,2023-07-16,,1,0,29.75,60.95,Basic,Postpaid,1770.76,10.04
9644,2023-01-28,2024-01-16,0,1,34.39,45.75,Basic,Postpaid,2501.49,1.21
2915,2022-10-06,,0,0,40.98,95.17,Basic,Prepaid,2435.66,36.75
1619,2022-06-15,,0,0,65.34,81.46,Premium,Postpaid,4771.21,78.59
4592,2022-12-11,2024-01-13,1,1,41.83,49.04,Basic,Postpaid,1624.52,75.3
5582,2023-04-25,,0,0,10.31,22.31,Standard,Postpaid,3091.97,99.46
1590,2023-10-13,2024-04-09,1,1,76.73,51.29,Standard,Prepaid,220.77,1.5
1597,2023-09-20,,1,0,52.15,22.51,Premium,Prepaid,2186.42,35.11
1448,2024-05-15,,1,0,71.12,72.98,Standard,Prepaid,4605.89,71.11
9004,2024-02-06,,1,0,79.32,84.66,Standard,Prepaid,1131.86,39.43
9201,2024-03-06,2024-04-19,1,1,38.11,56.72,Standard,Prepaid,2809.27,70.98
7881,2023-04-19,2023-07-11,1,1,67.49,46.46,Basic,Prepaid,3634.06,79.37
3102,2023-05-02,2024-05-16,0,1,34.74,99.36,Basic,Postpaid,911.65,5.32
1661,2023-12-02,2023-12-19,0,1,91.55,54.96,Standard,Prepaid,376.52,33.31
9865,2022-06-30,,0,0,79.58,90.21,Standard,Postpaid,1678.2,87.72
9175,2023-02-20,2024-02-24,0,1,21.1,42.38,Basic,Postpaid,3649.43,15.43
6324,2023-10-06,2023-12-14,1,1,80.76,72.41,Standard,Prepaid,1479.32,89.12
8316,2023-03-14,,1,0,58.94,17.88,Standard,Postpaid,713.06,32.48
7260,2023-01-12,2024-01-08,0,1,24.35,78.47,Standard,Prepaid,3188.43,61.84
8151,2024-05-10,2024-05-18,1,1,90.83,59.49,Premium,Postpaid,4021.04,59.45
1197,2022-10-07,,0,0,68.21,88.68,Premium,Prepaid,4166.49,8.24
8549,2023-11-06,2023-11-29,0,1,83.13,64.49,Premium,Prepaid,1394.52,15.43
8514,2023-03-16,2024-02-24,0,1,39.64,79.86,Premium,Postpaid,616.4,22.95
3719,2022-07-02,2022-12-27,0,1,57.01,23.23,Standard,Postpaid,4704.14,66.62
5420,2024-04-26,,1,0,12.15,96.3,Basic,Prepaid,2614.43,94.82
2888,2022-10-07,2023-06-09,0,1,73.63,13.38,Standard,Postpaid,3462.13,78.77
7656,2022-07-17,,0,0,91.34,91.19,Basic,Prepaid,3142.83,53.19
7734,2023-11-10,,1,0,47.02,83.56,Standard,Postpaid,2065.8,34.26
8553,2024-04-07,2024-04-17,0,1,24.9,19.05,Standard,Prepaid,3333.59,85.21
3449,2022-12-25,,0,0,12.71,97.85,Standard,Postpaid,1736.38,79.5
2313,2023-02-20,,0,0,70.26,28.28,Basic,Postpaid,3633.8,73.1
6813,2023-06-30,2023-10-04,1,1,47.95,61.12,Basic,Prepaid,2682.4,80.71
4528,2023-02-23,,0,0,12.96,71.24,Basic,Prepaid,3686.57,98.19
7817,2024-01-21,2024-05-02,0,1,81.09,38.91,Premium,Postpaid,631.81,77.38
8899,2024-02-05,2024-02-21,0,1,90.83,82.04,Basic,Postpaid,4951.17,93.63
8738,2022-05-27,2024-04-28,0,1,92.53,96.32,Basic,Postpaid,652.15,11.03
8542,2022-10-24,2022-11-12,0,1,35.19,63.13,Standard,Prepaid,1158.32,73.06
9228,2023-07-18,2023-09-07,1,1,35.79,25.43,Premium,Postpaid,4795.51,85.21
9726,2022-11-24,2023-05-19,1,1,73.03,17.68,Basic,Postpaid,994.81,91.74
2869,2022-07-19,2022-12-29,0,1,51.05,78.31,Standard,Prepaid,3288.26,61.43
4837,2022-08-07,2023-10-30,1,1,29.82,98.19,Basic,Prepaid,1816.09,20.29
5599,2022-09-22,,0,0,44.39,91.57,Premium,Postpaid,4816.43,56.18
9395,2022-09-20,2022-10-29,0,1,14.37,47.42,Standard,Postpaid,1493.28,51.8
4360,2023-12-04,2024-01-24,1,1,86.27,53.8,Standard,Postpaid,3554.96,94.08
6622,2023-11-06,2024-05-03,1,1,55.72,43.54,Standard,Prepaid,2378.99,82.67
1377,2024-03-03,,1,0,68.47,38.98,Premium,Postpaid,3678.19,75.57
7237,2023-01-10,2023-12-20,1,1,40.61,21.84,Standard,Prepaid,2422.28,17.05
8257,2024-03-15,,0,0,84.77,31.32,Standard,Prepaid,1076.31,54.81
6724,2022-11-18,2023-10-10,0,1,48.16,42.32,Standard,Prepaid,1268.11,81.69
6678,2023-06-06,,0,0,80.42,63.1,Standard,Prepaid,3883.01,58.04
4449,2022-07-19,,0,0,11.07,27.79,Standard,Postpaid,1490.61,28.09
1906,2023-02-26,,0,0,46.46,93.31,Basic,Prepaid,3735.42,86.69
9285,2023-05-27,,0,0,21.62,77.32,Premium,Postpaid,131.81,3.57
2101,2022-09-27,,1,0,77.67,94.72,Standard,Postpaid,1474.5,9.14
7101,2022-06-01,,1,0,91.89,65.66,Premium,Prepaid,2172.13,67.61
2329,2024-05-09,2024-05-11,0,1,43.24,93.51,Standard,Prepaid,4544.02,72.21
5156,2022-07-14,2023-10-22,1,1,47.08,99.01,Standard,Postpaid,1471.46,48.35
2119,2023-06-07,2023-09-24,0,1,38.67,38.4,Premium,Prepaid,3587.2,38.84
1284,2023-09-10,,1,0,65.97,56.31,Basic,Postpaid,3763.42,56.2
6141,2022-06-21,2022-10-04,1,1,17.74,62.86,Basic,Postpaid,448.6,35.27
5789,2023-09-26,,1,0,39.13,78.12,Premium,Postpaid,1002.81,26.98
4786,2023-11-14,,0,0,57.49,51.39,Standard,Postpaid,2981.16,86.47
8375,2023-04-22,2023-05-28,0,1,13.26,40.24,Basic,Prepaid,3196.51,46.91
8459,2023-02-17,,1,0,22.6,75.14,Standard,Prepaid,2186.08,55.03
6111,2023-09-16,2023-09-28,0,1,78.52,35.9,Premium,Prepaid,4048.59,67.93
3031,2023-07-16,,1,0,98.68,90.7,Premium,Postpaid,3979.83,40.13
7509,2023-12-08,,0,0,13.35,35.6,Basic,Postpaid,1320.67,43.62
7483,2023-04-05,,0,0,29.39,48.41,Basic,Prepaid,1432.44,54.54
1281,2024-05-06,,1,0,31.65,55.14,Standard,Prepaid,1307.53,80.0
2825,2022-05-31,2023-12-09,0,1,76.24,59.61,Basic,Postpaid,2560.03,89.05
5549,2024-01-17,,1,0,91.01,97.57,Basic,Postpaid,3276.44,35.05
5245,2022-08-31,,0,0,38.88,10.5,Premium,Prepaid,1760.2,9.53
5688,2022-07-12,,0,0,92.2,54.0,Standard,Postpaid,618.54,19.01
5224,2023-11-14,,1,0,43.31,96.69,Standard,Postpaid,3992.89,21.56
2533,2022-09-23,,1,0,90.31,34.87,Standard,Prepaid,2688.35,49.94
3221,2023-09-01,,1,0,13.76,45.58,Basic,Prepaid,3048.63,92.97
8194,2024-02-22,,1,0,18.87,28.44,Standard,Prepaid,3937.5,50.1
9375,2024-05-01,2024-05-17,1,1,98.83,23.7,Basic,Prepaid,4561.41,40.54
4932,2023-05-12,2024-02-18,0,1,90.23,30.21,Standard,Prepaid,2734.88,80.62
2585,2022-05-20,2022-08-04,0,1,26.4,70.5,Basic,Prepaid,2524.35,5.12
3521,2024-01-04,,1,0,51.21,72.56,Premium,Postpaid,4039.14,43.99
6230,2022-09-21,2024-02-22,1,1,88.9,33.24,Basic,Postpaid,109.36,22.29
9793,2024-03-03,2024-04-15,1,1,14.84,16.7,Basic,Prepaid,1251.36,52.59
4441,2022-12-01,2024-01-28,0,1,55.04,20.25,Standard,Postpaid,2670.74,57.3
8030,2022-09-15,,0,0,23.44,31.49,Premium,Postpaid,4673.58,26.41
4158,2023-02-19,2023-12-21,1,1,25.71,60.5,Basic,Prepaid,4872.46,55.04
8691,2022-07-20,,0,0,14.44,66.54,Basic,Prepaid,2607.42,18.88
6909,2023-03-10,2023-04-07,1,1,83.79,17.53,Basic,Postpaid,4636.31,45.59
9486,2022-11-27,,0,0,56.0,97.67,Basic,Postpaid,680.45,12.47
1388,2022-12-28,,0,0,71.36,98.25,Premium,Prepaid,4840.46,24.59
5949,2024-04-19,2024-04-23,1,1,80.02,65.09,Basic,Postpaid,4391.06,32.74
1856,2023-09-22,,1,0,47.47,92.97,Premium,Prepaid,4278.03,11.22
4977,2023-07-02,2024-04-05,1,1,15.68,54.24,Standard,Postpaid,1469.86,80.86
7731,2024-02-09,2024-04-13,1,1,57.69,20.45,Basic,Postpaid,419.94,31.46
4506,2023-05-20,,1,0,20.91,45.46,Standard,Postpaid,1795.98,42.32
6567,2023-04-08,,0,0,21.1,97.35,Standard,Postpaid,3719.23,67.97
2455,2024-01-07,2024-02-05,0,1,57.98,92.93,Premium,Postpaid,4484.91,72.55
4638,2023-10-25,,1,0,98.9,76.07,Standard,Prepaid,1290.07,37.27
1075,2023-10-15,,0,0,37.93,67.64,Premium,Postpaid,86.25,80.59
8215,2022-10-24,2023-04-30,1,1,87.5,61.66,Basic,Prepaid,3184.5,1.86
9724,2023-01-10,,1,0,79.58,65.0,Standard,Prepaid,389.67,27.81
7452,2023-06-30,,1,0,69.42,30.91,Premium,Prepaid,1990.72,91.08
6152,2023-04-29,,1,0,33.05,20.17,Premium,Prepaid,1899.13,21.72
6715,2023-06-11,,1,0,97.09,26.26,Basic,Postpaid,416.3,40.67
6576,2023-03-14,,1,0,80.38,10.39,Standard,Postpaid,2373.03,50.65
6108,2024-03-27,2024-05-16,1,1,97.98,13.46,Basic,Prepaid,99.7,31.68
7839,2023-08-08,,1,0,10.92,30.9,Basic,Postpaid,1924.54,40.56
3964,2022-09-14,,1,0,38.72,74.93,Standard,Postpaid,1018.98,28.43
7703,2023-10-18,,0,0,85.86,82.54,Standard,Prepaid,1467.42,4.55
6019,2022-07-29,2022-12-20,0,1,13.65,99.74,Basic,Postpaid,867.66,25.67
9234,2022-12-28,2024-04-22,1,1,48.62,54.88,Standard,Prepaid,773.33,59.58
5803,2023-02-09,2023-11-01,0,1,14.3,14.33,Basic,Prepaid,1052.44,34.96
1439,2022-09-17,,1,0,70.89,24.04,Standard,Prepaid,1036.72,89.19
4176,2023-09-17,2024-04-29,0,1,99.92,97.37,Standard,Postpaid,3040.39,11.32
3140,2023-07-02,,0,0,47.56,77.82,Standard,Prepaid,3656.3,24.58
1020,2022-07-17,,1,0,62.7,84.12,Standard,Postpaid,293.6,43.91
4717,2022-07-15,,0,0,99.53,18.19,Premium,Prepaid,1703.13,46.44
7126,2022-10-23,2024-01-18,1,1,10.8,39.56,Basic,Postpaid,4015.63,33.48
3988,2022-07-21,,1,0,87.58,98.86,Premium,Postpaid,3197.91,38.04
9138,2023-04-19,2023-05-05,0,1,62.07,88.06,Standard,Prepaid,4929.52,27.95
9204,2023-08-05,2023-08-31,0,1,43.39,91.74,Standard,Postpaid,951.46,85.76
2069,2023-06-14,,1,0,37.06,67.93,Basic,Prepaid,668.36,81.66
7693,2022-08-28,,1,0,97.21,47.08,Standard,Postpaid,2295.54,30.96
4152,2023-03-08,2024-04-11,1,1,56.57,45.69,Premium,Prepaid,1296.35,19.19
3012,2023-09-24,2024-05-17,0,1,70.41,58.74,Premium,Postpaid,2169.29,71.54
7541,2023-04-23,,0,0,22.58,88.6,Standard,Prepaid,4390.25,6.73
6784,2023-02-02,,1,0,84.31,27.32,Standard,Prepaid,1588.32,4.24
1346,2022-10-28,,0,0,64.17,27.56,Premium,Prepaid,2703.71,84.38
5861,2023-11-22,2024-02-03,0,1,86.66,52.79,Premium,Prepaid,1393.09,17.55
1982,2022-08-18,2022-12-09,0,1,55.67,97.41,Standard,Prepaid,2424.08,40.36
3066,2022-12-03,,0,0,97.98,77.78,Premium,Prepaid,3748.05,22.88
7099,2024-01-15,,1,0,64.23,19.81,Basic,Postpaid,446.02,74.31
7967,2022-06-14,,0,0,21.26,61.73,Basic,Prepaid,4946.65,34.75
5007,2023-07-05,,1,0,67.16,22.88,Premium,Prepaid,4432.75,20.09
9659,2024-03-26,,0,0,27.49,97.76,Standard,Postpaid,4731.59,43.25
8218,2024-04-30,2024-05-16,1,1,60.72,25.53,Premium,Postpaid,1850.43,67.49
3514,2023-10-09,,1,0,77.99,35.59,Basic,Postpaid,1531.87,16.89
5436,2022-12-14,2023-03-08,1,1,86.44,73.67,Basic,Postpaid,2941.01,92.16
9372,2024-04-29,2024-05-03,1,1,33.28,28.17,Basic,Postpaid,1915.3,85.89
2458,2023-01-16,,0,0,79.69,97.9,Premium,Postpaid,3214.52,48.1
1370,2023-08-12,,0,0,31.95,94.4,Basic,Postpaid,385.79,28.11
1394,2022-09-21,2022-12-29,0,1,81.7,77.05,Basic,Postpaid,4551.69,77.86
6036,2023-07-15,2023-08-12,0,1,43.76,57.76,Premium,Postpaid,4153.17,84.25
9831,2024-04-13,2024-05-12,1,1,18.2,21.32,Standard,Prepaid,1467.92,51.05
3552,2023-03-16,,1,0,14.49,65.69,Standard,Postpaid,2782.72,12.89
1243,2024-03-02,2024-04-28,0,1,20.29,99.2,Basic,Prepaid,3123.82,53.75
7432,2022-12-02,2023-01-21,0,1,77.83,75.53,Standard,Postpaid,1089.64,84.88
7826,2022-09-07,,0,0,48.54,86.23,Basic,Prepaid,3305.89,34.47
1986,2023-12-23,2024-02-25,1,1,30.35,69.29,Standard,Postpaid,1437.01,77.04
2393,2023-07-14,,1,0,67.31,13.08,Basic,Prepaid,2196.05,26.11
7067,2023-04-04,,0,0,62.83,50.41,Premium,Postpaid,4790.93,49.5
2936,2024-05-12,,0,0,48.63,28.63,Premium,Prepaid,2279.06,5.06
1647,2024-02-09,,1,0,99.55,11.26,Standard,Postpaid,1376.55,90.79
3956,2024-04-26,,1,0,77.33,91.45,Basic,Postpaid,4337.46,78.94
7156,2024-03-11,2024-04-08,0,1,45.18,29.32,Standard,Prepaid,1288.34,43.67
8695,2023-12-07,,1,0,44.74,74.31,Premium,Postpaid,556.12,51.68
3193,2023-03-23,,0,0,21.05,92.87,Basic,Prepaid,960.84,2.32
2251,2022-12-24,,0,0,64.7,64.91,Premium,Postpaid,1355.44,51.9
6880,2022-10-22,2023-07-31,1,1,39.02,80.01,Standard,Prepaid,1715.18,20.74
7610,2022-09-24,2023-10-23,1,1,47.1,48.57,Standard,Prepaid,1317.06,22.81
9951,2023-08-12,,1,0,24.75,26.96,Premium,Postpaid,3816.43,70.17
1571,2022-06-12,,1,0,25.98,85.92,Basic,Postpaid,1249.72,20.91
5516,2024-04-22,,1,0,37.97,49.4,Standard,Postpaid,3184.86,38.15
4993,2023-07-01,2023-09-02,0,1,53.94,56.65,Standard,Postpaid,3987.86,13.89
3119,2023-06-22,2024-05-19,1,1,99.89,14.89,Premium,Postpaid,2766.69,6.1
7752,2023-12-27,,0,0,57.14,38.81,Standard,Postpaid,4866.3,2.07
9908,2023-01-01,,0,0,95.09,76.84,Basic,Prepaid,2045.13,4.31
3540,2024-04-17,2024-05-01,0,1,75.3,14.01,Premium,Prepaid,3680.91,71.55
4974,2024-01-19,2024-05-11,0,1,77.73,80.82,Premium,Prepaid,3978.6,48.86
6871,2023-11-12,,1,0,96.59,10.1,Basic,Prepaid,3847.4,23.85
7056,2023-01-17,,0,0,60.15,48.21,Basic,Prepaid,2135.62,19.97
7401,2024-01-17,,0,0,61.76,58.88,Basic,Postpaid,4867.96,60.73
8521,2022-11-15,2023-04-25,0,1,65.1,62.78,Standard,Postpaid,3101.36,39.5
4710,2022-06-05,,1,0,40.47,45.96,Standard,Prepaid,958.55,49.47
2304,2023-08-16,,1,0,17.93,97.39,Standard,Postpaid,2006.28,56.47
9620,2023-07-01,2024-04-20,0,1,15.08,18.61,Standard,Prepaid,2576.05,91.72
3172,2024-03-01,2024-03-30,1,1,44.67,71.55,Premium,Postpaid,3186.75,44.7
1513,2024-01-17,,0,0,92.29,42.85,Standard,Postpaid,3809.73,65.89
9968,2023-05-26,2023-06-20,1,1,26.4,71.27,Standard,Postpaid,4291.85,74.02
6062,2023-09-09,2024-03-19,1,1,58.6,83.93,Standard,Postpaid,2037.62,87.27
4644,2023-09-13,,0,0,26.73,14.14,Premium,Postpaid,3009.08,96.44
2832,2023-05-13,2024-02-08,1,1,52.64,15.6,Standard,Prepaid,4961.63,93.77
3546,2022-08-28,,1,0,75.94,74.63,Premium,Prepaid,89.91,53.69
3841,2024-04-01,,1,0,65.27,31.52,Standard,Postpaid,4336.64,47.58
7856,2024-04-14,2024-04-27,0,1,52.54,49.98,Basic,Prepaid,4425.43,57.71
2364,2023-09-02,,0,0,90.0,63.49,Premium,Prepaid,2731.81,73.73
2027,2023-06-18,,0,0,55.55,49.91,Premium,Prepaid,1782.7,85.28
3756,2022-09-07,,0,0,99.53,14.69,Basic,Prepaid,3705.94,35.09
2984,2023-10-16,,1,0,28.19,48.77,Basic,Prepaid,265.6,33.31
7654,2024-01-16,,0,0,38.95,45.5,Premium,Prepaid,1995.18,59.81
1561,2024-03-23,,1,0,59.48,64.2,Basic,Postpaid,1337.81,63.03
5867,2023-01-14,,0,0,51.08,83.33,Premium,Postpaid,2204.7,68.28
9093,2022-07-07,2023-04-06,1,1,19.23,65.39,Basic,Prepaid,2201.06,29.95
1016,2023-03-07,2023-07-26,0,1,94.31,79.59,Basic,Prepaid,3240.38,67.26
3528,2023-12-23,,1,0,80.77,56.39,Standard,Postpaid,1310.21,31.13
2332,2023-01-29,2023-07-24,0,1,72.19,40.53,Basic,Prepaid,4872.59,84.0
8742,2022-12-16,2024-02-16,1,1,77.94,51.27,Standard,Prepaid,3350.92,25.36
1420,2024-04-11,2024-04-12,1,1,97.52,10.95,Basic,Postpaid,3318.74,1.22
4997,2023-10-22,,1,0,78.13,84.68,Basic,Postpaid,4474.73,18.51
8551,2024-01-13,2024-05-14,0,1,24.62,99.28,Standard,Prepaid,2623.93,16.94
7815,2023-12-23,2024-03-20,0,1,15.68,69.84,Standard,Postpaid,2767.44,97.08
7557,2022-08-25,,0,0,60.23,59.22,Standard,Prepaid,1403.73,18.42
8622,2023-08-21,2023-12-07,1,1,42.5,29.48,Basic,Postpaid,4006.21,13.19
5960,2023-12-10,2023-12-29,1,1,50.06,10.59,Basic,Postpaid,1712.63,79.17
8701,2022-12-20,,0,0,52.06,60.49,Basic,Prepaid,2587.67,30.89
5852,2022-06-19,2023-08-17,0,1,24.17,36.7,Basic,Postpaid,3203.59,70.78
3922,2023-09-27,2023-10-01,1,1,10.65,91.15,Premium,Postpaid,966.98,81.48
7053,2023-11-28,,0,0,26.33,57.43,Basic,Prepaid,1984.57,83.1
9594,2023-02-23,2023-03-12,0,1,71.46,24.25,Basic,Prepaid,662.77,43.42
5662,2022-06-09,2023-02-01,1,1,55.11,20.48,Basic,Prepaid,4092.83,32.8
2608,2023-06-29,,0,0,92.89,56.9,Standard,Prepaid,412.01,1.26
2256,2023-11-14,,1,0,97.7,98.93,Basic,Postpaid,1991.44,35.69
1573,2023-11-30,2024-04-18,0,1,31.7,31.85,Standard,Prepaid,4807.82,9.82
5087,2022-09-16,,0,0,97.05,56.86,Premium,Postpaid,457.4,23.91
7740,2022-10-10,2023-07-20,0,1,82.5,36.7,Premium,Prepaid,3972.3,17.11
1852,2023-06-07,,1,0,63.59,79.49,Basic,Postpaid,3458.32,83.76
4383,2022-09-15,2022-09-29,1,1,24.66,35.01,Standard,Prepaid,1539.97,44.51
2174,2023-03-24,,0,0,69.09,15.69,Standard,Prepaid,1264.91,59.34
1613,2024-02-19,,1,0,80.58,13.68,Basic,Prepaid,4663.69,51.17
9826,2023-02-26,2024-04-02,1,1,67.72,92.33,Premium,Prepaid,252.38,96.79
3286,2022-12-04,2022-12-23,0,1,28.0,72.59,Premium,Postpaid,2135.77,30.14
7366,2024-01-21,2024-03-16,0,1,23.56,45.81,Basic,Prepaid,1812.15,97.21
7974,2023-12-31,,0,0,13.03,10.61,Standard,Postpaid,409.91,54.84
4783,2023-07-20,2024-01-07,0,1,54.87,50.01,Basic,Prepaid,1665.08,3.52
8330,2023-07-28,2024-02-02,0,1,93.08,91.31,Basic,Prepaid,134.97,67.46
9806,2024-04-23,2024-05-04,1,1,47.96,12.94,Standard,Postpaid,4312.15,82.5
5327,2023-11-06,,1,0,53.43,32.97,Basic,Postpaid,664.01,34.67
6721,2022-09-23,2023-05-10,1,1,26.39,48.75,Premium,Postpaid,3921.98,11.3
7700,2024-01-29,2024-05-06,0,1,98.3,51.59,Standard,Postpaid,4155.76,11.31
6320,2023-08-19,,0,0,19.59,49.53,Basic,Prepaid,3339.62,87.99
2893,2023-10-06,,0,0,60.47,91.42,Premium,Postpaid,1254.85,45.84
7671,2022-07-17,,1,0,27.94,96.58,Basic,Prepaid,3230.48,90.65
9474,2023-04-25,2023-10-14,0,1,88.93,14.4,Basic,Prepaid,4640.06,2.04
9678,2023-08-07,,1,0,12.15,30.69,Basic,Postpaid,2156.96,68.84
1057,2022-05-24,2022-12-17,1,1,31.63,33.03,Premium,Postpaid,1663.21,47.58
8580,2022-09-14,,1,0,46.74,61.61,Basic,Prepaid,2936.48,25.73
3513,2023-02-28,,1,0,58.64,76.96,Standard,Prepaid,1286.77,64.65
1502,2023-11-15,,1,0,62.78,57.9,Basic,Prepaid,1713.48,64.8
1274,2023-04-04,2023-09-26,0,1,27.73,94.98,Premium,Postpaid,3386.34,96.73
1888,2023-11-11,2024-01-22,1,1,63.23,34.8,Basic,Prepaid,4651.97,17.43
