Customer ID,Device Type,Time Spent on Site,Products Viewed,Products Purchased,Order Value,Country,Joining Date,Leaving Date,Product Name
a71f0a52-11fe-4c40-a527-fcecf967fe38,Mobile,36.21,9,1,470.55,Philippines,2020-06-22,2022-01-14,Laptop
22949a71-9a7e-4aa8-827b-0003e0ec9461,Tablet,32.63,1,1,197.98,Holy See (Vatican City State),2019-06-21,,Smartwatch
259f8c49-5250-4bb4-ab1e-3b02f7ab2f6d,Mobile,43.2,10,8,287.19,New Caledonia,2022-10-04,2023-02-17,Mouse
9f1183ed-e8c3-4fae-9fa6-1297a1ad56ef,Mobile,54.03,4,3,152.63,Cocos (Keeling) Islands,2021-06-26,2021-09-20,Monitor
82620ae3-2053-4002-aef3-1f50bfff4f66,Mobile,34.48,7,2,127.23,Canada,2019-07-08,2022-06-14,Smartwatch
f1773476-81dc-44c4-b3e2-5b31b5902ade,Tablet,6.62,7,1,83.27,Aruba,2020-09-18,2021-02-08,Printer
e53a007f-a290-439f-8d37-faddc5ddb018,Desktop,32.79,7,5,45.22,Kenya,2019-11-25,2022-07-10,Tablet
76a6bcb0-d31d-4a12-9d18-60de2815c5e9,Tablet,31.86,9,8,248.01,Tajikistan,2023-04-18,2023-12-13,Keyboard
a21bea59-1d53-4cc7-bc78-1ddcd817e568,Tablet,5.76,5,5,218.4,Turkey,2021-01-13,2023-08-14,Tablet
39ad63c9-1e19-422e-81c4-e46d72e2da7b,Tablet,12.22,3,1,464.68,Israel,2022-04-18,,Smartphone
4c3c9b81-8b5c-4860-bc61-1978e7ea0bb7,Desktop,40.5,3,1,133.21,Norfolk Island,2021-02-16,2022-12-31,Keyboard
7db1b451-af70-4de4-883c-e6e9e587802b,Mobile,57.84,6,1,100.77,Brazil,2022-11-01,2023-02-14,Mouse
1ee522c3-5c3c-4a5f-a99c-f2abf83c4c97,Tablet,18.2,10,9,488.44,Kazakhstan,2019-09-23,2022-01-23,Mouse
83c0eb84-4c34-40ed-a680-0b549ce195de,Tablet,56.83,2,1,484.43,Zambia,2021-01-20,2024-04-08,Smartwatch
d097958b-4be5-405f-b63b-b3877e308d9e,Tablet,50.13,3,2,385.79,Lesotho,2021-01-31,2023-03-11,Laptop
c816da62-db17-472f-bfd5-5e8b26e58f8f,Desktop,18.65,4,2,272.99,Liechtenstein,2022-11-25,2024-01-05,Smartphone
88a9f4b6-6d1a-4b72-85c4-0ae12b9a870e,Mobile,38.42,8,2,434.91,Spain,2019-09-12,2020-05-09,Smartphone
be90e95d-e102-4440-9d11-8be0003070fa,Mobile,11.54,5,4,470.54,Timor-Leste,2020-08-22,2023-10-18,Smartwatch
1902d1df-4211-4278-8d46-842b52511676,Desktop,56.99,2,1,217.98,Netherlands Antilles,2020-07-14,,Keyboard
b0192209-6e33-49e8-bd13-46ae18696801,Mobile,9.85,9,4,58.42,Portugal,2020-05-20,2022-07-11,Laptop
a3428f01-2408-4af9-93e4-68060d1494b3,Tablet,46.22,7,5,399.84,Martinique,2022-10-28,2024-05-09,Printer
41621702-0d57-41cb-bec0-6740215be9ba,Desktop,58.21,6,5,378.19,Bolivia,2020-05-10,,Keyboard
e3c752ff-62cd-4370-8860-a12edf4b34bf,Desktop,8.58,10,5,159.95,Saint Helena,2022-10-17,2023-05-22,Smartphone
c6f0e7b8-fe18-4469-b415-67d475b0220f,Mobile,35.45,2,0,376.09,Montenegro,2019-10-10,2023-08-19,Smartwatch
35277906-deda-4791-a0d9-b242c6d197a8,Tablet,21.25,9,7,162.73,Mali,2022-11-19,,Keyboard
cedf3bcc-970f-4983-94e5-40060ba585cc,Tablet,20.06,10,0,258.38,Rwanda,2021-08-10,2024-02-09,Mouse
8ee594c2-5d45-4cc0-9bc0-0843359700cc,Mobile,14.06,6,4,74.7,New Zealand,2020-01-13,2020-03-07,Headphones
ef4a20da-84af-4e2d-a437-91de409b19c2,Tablet,48.88,6,5,180.16,Vietnam,2020-11-10,2023-06-15,Smartwatch
afa24c34-37aa-4414-a062-cb69c7dc8d10,Mobile,5.71,7,5,384.05,French Polynesia,2021-08-02,2021-10-09,Monitor
8472ba6c-62e3-4644-9b90-be88e346af34,Desktop,45.32,4,0,304.55,Gabon,2021-01-19,,Monitor
a69a242c-d3f3-42b7-8816-40e355cbe695,Desktop,33.59,7,6,200.03,Saint Martin,2020-11-30,,Laptop
0b2a0069-e7ee-43a7-a9b1-fa1577f8f31a,Tablet,55.92,4,0,228.5,Guam,2021-06-02,2024-02-09,Printer
cf6d5fbc-0469-48e9-88ee-a4f153d45e50,Mobile,47.37,2,0,308.05,Chile,2020-11-17,,Tablet
af958952-0440-43ca-a2db-8a195c197320,Desktop,43.24,4,4,236.37,Haiti,2021-03-24,2024-01-24,Smartwatch
e326fb5e-ce5f-4932-b338-8a80a97a2011,Mobile,35.66,6,3,369.56,Nicaragua,2021-12-19,2023-03-17,Smartphone
a422540f-39af-4099-8cb3-b7e98b56e7b8,Tablet,36.19,3,1,377.54,Costa Rica,2020-06-13,2020-10-25,Laptop
62cd5feb-fb2f-424c-82fe-ec965509a405,Mobile,30.43,9,8,478.33,Bangladesh,2022-09-02,2023-03-30,Printer
3cebe617-c058-44ab-bdcf-76fbd745b5ae,Desktop,30.42,9,2,276.59,Haiti,2021-06-10,,Smartwatch
ec9209d8-34e1-4bc0-b91f-c4ea9737a78f,Tablet,37.38,9,0,243.05,Barbados,2020-03-30,,Laptop
00080168-91eb-4ac9-81d0-e6df97905213,Desktop,45.19,2,1,473.59,Kenya,2020-10-13,2023-02-03,Smartwatch
c1c624e7-be3d-4bb3-928a-bdb6118f0eb3,Desktop,34.37,9,8,189.15,Palau,2021-03-04,,Monitor
f7d4e2db-b7c3-474e-9edb-7bc4f57132d6,Mobile,28.93,9,3,252.57,Turkey,2020-01-17,2021-09-25,Keyboard
bdb2e1f9-cb2b-462c-8f0f-9d894826ce68,Tablet,47.36,6,0,250.32,Belarus,2021-02-16,2023-10-09,Printer
6574f540-9298-475c-85cc-36d85d13e9af,Mobile,19.6,6,1,25.41,Sweden,2020-04-29,2024-03-09,Monitor
8956699b-2f7d-4795-a700-2398472187a7,Desktop,29.18,1,1,13.84,Mozambique,2022-10-11,2023-03-19,Tablet
8a777245-b390-4702-a497-b58d68825317,Tablet,49.13,6,3,181.51,Timor-Leste,2022-06-15,,Headphones
bab8e87f-00ba-4ef7-bc28-9edef2be5b1f,Mobile,6.95,9,1,10.34,Morocco,2021-12-23,2023-08-11,Headphones
3ffa10da-1356-4639-b5dc-2c7ce33d645f,Mobile,46.59,8,6,408.54,Serbia,2020-10-04,2021-08-06,Monitor
f3a4ee4c-0dbd-4ae2-ab5a-783fc9abd10b,Mobile,40.58,1,0,337.32,Uzbekistan,2019-10-24,2023-01-14,Headphones
0329b54b-3208-4fcf-b579-c6b750e67bce,Tablet,48.22,6,6,162.1,Saudi Arabia,2019-12-09,2021-08-17,Headphones
3c07bbc6-ad54-4b83-9959-7a641a3f0acd,Desktop,41.44,6,1,410.16,Bosnia and Herzegovina,2020-02-15,2020-08-17,Headphones
f6b9bf54-06d7-4575-b9e1-ed93636d241e,Mobile,11.09,2,0,292.29,Lithuania,2022-01-24,2023-03-17,Printer
aa3b4a43-c056-4159-83ee-7ec9f9a9b502,Desktop,45.19,5,2,366.49,El Salvador,2022-12-10,2023-11-19,Printer
039b3bda-5a4e-4401-9a5c-7c7205a355ac,Mobile,40.8,9,2,85.58,Eritrea,2022-04-28,2024-04-03,Smartphone
eacb5c48-d9ce-43e1-b397-1e0691529455,Tablet,5.49,2,1,175.0,Chile,2022-06-20,2024-04-08,Monitor
5edb3b6c-b7f0-4db1-b43d-1c19c1483029,Desktop,16.67,8,6,206.6,Reunion,2023-02-12,2023-04-10,Laptop
ccc055af-e472-457b-b94d-72cbd4ef9c95,Desktop,35.71,8,5,464.19,Kiribati,2022-09-01,2023-02-15,Monitor
2ea0c075-750d-4020-a02a-dbc34baa96ff,Tablet,17.15,1,1,340.15,Taiwan,2019-09-01,2021-10-21,Headphones
3897dd30-a576-4af3-802e-499fb40b2886,Tablet,37.09,10,1,153.54,Palau,2020-09-13,2024-04-28,Mouse
92d6142f-b631-4de8-9124-640f850aae32,Mobile,29.12,6,0,452.89,Korea,2019-12-20,,Monitor
d07aa6d9-12db-4de0-bbc2-f025972cc7d0,Mobile,54.13,6,3,72.61,Malawi,2022-02-23,2022-04-19,Mouse
2e83ed4e-e034-48bb-8f26-1c1329940122,Tablet,43.49,7,4,173.51,Svalbard & Jan Mayen Islands,2021-05-11,,Monitor
15f1b12e-283b-42d3-bbe5-8231bff52268,Tablet,40.39,1,1,468.7,Micronesia,2019-05-24,2023-01-01,Laptop
85e49a7b-778e-46ca-8107-312bcf7d0391,Desktop,55.4,2,1,161.54,South Africa,2020-12-17,2023-09-26,Smartwatch
b2a4e099-06b2-4b2d-921f-a6cd45f57542,Desktop,52.09,10,10,107.94,Maldives,2022-10-20,,Mouse
fffeca4a-9153-4a23-8e7c-c9b096813dea,Mobile,39.73,7,1,422.86,Christmas Island,2021-02-25,2021-10-27,Monitor
73e33c0e-658f-4b2e-9a4d-ef3c17337125,Tablet,48.73,4,1,434.75,Aruba,2021-10-22,2022-07-06,Laptop
e2d564bc-2dd0-4ece-9ebd-4e1c615b7eaf,Tablet,45.4,5,2,161.87,Denmark,2019-05-29,2020-11-13,Camera
8adf75b5-8684-4ada-bdd7-0e40f0dc8668,Tablet,53.56,3,3,256.06,Madagascar,2021-07-09,2023-05-12,Monitor
2432831e-f926-46ed-ad12-35116b5ee9ff,Tablet,28.13,9,6,180.72,Nicaragua,2021-09-03,,Tablet
4636fc2b-e7f1-4c2b-abf8-4bc087b23121,Tablet,25.71,1,1,172.67,Saudi Arabia,2022-02-16,2024-02-25,Tablet
0a4ccec6-e692-4076-b367-63f327248551,Desktop,59.67,4,1,146.05,Papua New Guinea,2021-09-05,,Tablet
cdd0ec67-9355-4456-9bab-817f41f6d111,Tablet,38.52,3,0,429.92,Central African Republic,2021-01-15,2021-06-03,Camera
4008afdc-0cf2-4052-b7f4-041ad20261de,Desktop,53.72,3,1,38.28,Slovakia (Slovak Republic),2021-10-14,2023-02-03,Smartwatch
cbaf0f39-7a8a-4489-a98d-0a9ea19693aa,Desktop,12.12,1,0,474.99,Zambia,2021-01-16,2023-02-04,Smartphone
92773335-c2ed-469b-ad40-e8f6db20aa47,Mobile,47.37,9,8,386.09,Guernsey,2023-01-06,2024-03-30,Smartphone
02429f24-d727-44f5-8181-d47f68091e5a,Tablet,5.33,3,0,66.22,Bulgaria,2019-07-25,2022-08-10,Smartphone
6924149a-e78e-41af-9892-6d9b7c243385,Desktop,26.38,9,6,187.11,Aruba,2019-05-18,2022-02-08,Tablet
1ca41d1b-d848-4ba5-ac7f-1c7993982063,Tablet,7.18,9,6,356.61,Ukraine,2021-08-31,2023-06-17,Monitor
9132da77-78aa-4b60-869e-35a7af1db1a2,Desktop,18.92,9,2,396.64,Belize,2021-05-24,2023-07-01,Smartphone
4a43cb72-fd2a-4b97-ba08-2d5a37708235,Mobile,42.12,5,1,63.1,Belize,2021-10-10,2023-08-08,Smartphone
c0b12f73-6638-4a94-9a2e-18a26f47dd9d,Desktop,13.36,8,4,37.84,French Polynesia,2021-05-01,,Tablet
a5ad9200-fbd1-4ab4-8b79-00768ae65fa8,Tablet,37.96,10,3,115.56,North Macedonia,2019-08-24,2023-05-20,Tablet
a1a9293d-245c-43e3-85b8-1729797447e7,Desktop,7.26,2,0,396.53,Costa Rica,2022-02-21,2023-04-28,Monitor
b943f723-c1fd-4338-b72e-3f584fb11ac3,Desktop,23.26,7,0,150.92,Norway,2022-04-21,2024-03-17,Smartwatch
edd58cbf-3b84-4c80-9c0f-f8562902c3c8,Mobile,15.12,1,0,17.55,Tajikistan,2019-09-29,,Printer
b07b3c88-cfbb-4730-a9e1-7a23c53599e1,Tablet,16.97,6,1,437.21,Belarus,2022-10-17,2023-07-13,Mouse
3fb00585-43d0-4569-a1d7-7b4618a8a4d8,Desktop,32.41,5,0,30.28,Reunion,2019-08-04,,Smartphone
e821ba02-05e7-4753-b2b1-5c8dcf6fe809,Tablet,42.98,6,6,158.83,Madagascar,2022-09-09,2023-08-15,Smartwatch
5e774952-8d1a-4d01-a996-a8afe17a0e9f,Tablet,45.07,5,5,233.23,Mozambique,2022-07-13,,Tablet
4c3caec8-4751-4b88-9511-aae1d3b0f0d2,Tablet,41.41,4,1,372.52,Trinidad and Tobago,2021-07-15,2023-01-24,Smartphone
302439f0-c210-4570-8a5d-7e5b3f1dd5c9,Mobile,16.55,7,4,296.39,Isle of Man,2019-06-24,2024-01-09,Smartwatch
b14ed228-e41a-40b5-8b8e-2646f3f318e9,Tablet,7.2,8,3,339.34,French Southern Territories,2021-05-28,,Tablet
23fc8f16-783c-4326-9e7f-435438746f39,Desktop,29.93,4,4,447.14,Cape Verde,2019-07-24,2020-04-10,Headphones
6a171966-2bef-4c55-8832-25d256c3a8cc,Tablet,46.73,10,6,92.86,Saint Vincent and the Grenadines,2019-07-09,2022-02-24,Tablet
1e3c734d-5622-4548-81e3-afb8ffa4b51e,Desktop,57.68,5,3,421.43,Mali,2021-04-22,2022-10-12,Mouse
7bf235fb-aba2-448a-82ad-4bc03b966c59,Tablet,7.36,5,0,130.66,Kiribati,2020-05-23,,Mouse
e7104d7f-2bf6-46b7-8353-961ec947e9d2,Desktop,33.09,1,0,195.27,South Georgia and the South Sandwich Islands,2020-10-19,2021-05-30,Camera
b66a1519-9002-41f9-baa5-ecf75faaf6c4,Mobile,41.01,6,3,120.34,Guernsey,2019-08-11,,Laptop
2eb4c6a1-ba85-451f-8fc7-3e5b70d4bc30,Desktop,50.5,2,2,129.67,Albania,2020-09-03,2022-07-20,Smartphone
ca8a7dfa-0792-4c3d-a00e-d2a29cb59b4e,Tablet,17.93,7,6,471.58,Ecuador,2022-02-02,2023-12-16,Laptop
780af3f2-8310-454a-8100-a1c5787907ce,Mobile,21.78,6,0,456.17,Brunei Darussalam,2022-07-10,,Smartphone
6840c348-bf8f-4ab1-aa0f-b74096e0828c,Desktop,55.55,2,2,344.8,Svalbard & Jan Mayen Islands,2019-06-14,2023-10-30,Laptop
befb761a-c379-412f-8e2a-6b2614863249,Tablet,32.68,3,0,467.5,Guatemala,2022-07-14,2024-03-14,Mouse
e8426d3b-dcc3-42d6-bbf6-af06b8e148a7,Desktop,48.86,10,5,477.07,Romania,2020-07-23,2021-03-24,Mouse
3290b9a7-af17-4d1a-96bf-d9b18bb26d60,Mobile,11.92,1,0,224.93,Serbia,2021-01-12,2021-08-05,Tablet
3a66b6ec-f384-4f27-ac70-8c7a844ecc27,Tablet,46.8,6,4,362.29,Kyrgyz Republic,2020-01-27,2021-09-07,Laptop
18630d81-d989-4629-a165-62a84175ecb4,Desktop,44.89,2,1,237.72,India,2022-04-24,2023-06-19,Monitor
4486f667-8579-42b4-a43d-05cb08680838,Tablet,43.74,6,1,91.73,Nigeria,2019-11-15,,Tablet
56036e83-0b58-4387-b43e-b33c5ef6d261,Mobile,19.46,4,3,364.68,Yemen,2021-01-02,2022-09-02,Camera
c1fa6733-9368-496f-a70c-51c0c5367c69,Desktop,44.92,10,6,491.89,Saint Lucia,2020-07-28,2020-09-11,Camera
23510b98-cf58-480e-bba1-d1eb9978ca28,Tablet,29.56,6,1,174.9,Iran,2021-05-09,2022-09-04,Camera
c2f94808-0311-4aea-bae9-05006d3c73d8,Mobile,10.69,9,8,358.24,Andorra,2019-08-05,,Smartwatch
949b110f-413a-426b-bf09-5e9b9c38de14,Mobile,25.11,7,6,152.91,Liberia,2020-06-30,2021-11-26,Mouse
6b0935d6-650d-4664-97c0-6e66bdc34a60,Mobile,53.2,4,3,212.57,South Georgia and the South Sandwich Islands,2021-10-28,2022-04-04,Laptop
c5221235-1407-4def-9521-4b00b8862dc6,Mobile,10.96,9,0,447.97,Uganda,2023-03-08,2023-03-09,Laptop
f8cc6bbc-d213-4d26-8327-3cc3ec0bfd3e,Mobile,42.2,1,0,419.48,Aruba,2023-04-17,2023-10-31,Printer
70775ec5-16e2-4ecf-89e9-904df8ca6512,Tablet,18.3,5,0,52.08,Burkina Faso,2020-07-02,2023-11-16,Monitor
261b814b-1004-4116-9219-ac4f9b4866b4,Tablet,14.31,10,0,277.69,Nepal,2021-03-21,,Smartphone
7c2d4bd5-ba45-436f-860c-6778d5cdbdec,Mobile,43.87,3,0,22.19,Belgium,2021-02-06,2023-07-03,Keyboard
1df6ec3d-d41b-4d1f-bd09-2c0f7ebde441,Desktop,6.65,3,0,233.63,Czech Republic,2022-11-18,2023-06-11,Camera
a523aa6b-4139-42f7-b7f0-93ea4ba65cfe,Mobile,34.28,5,5,179.68,Macao,2019-08-13,2020-08-09,Laptop
a76fe4c1-420a-48be-8077-ef04702ee5dc,Mobile,22.17,9,5,242.3,Antarctica (the territory South of 60 deg S),2022-05-12,2022-12-14,Headphones
ce997ecf-5ab8-40c6-bc91-f00b0f901ac4,Tablet,53.38,1,0,283.77,Saint Helena,2020-04-01,2020-09-13,Tablet
8e959ee8-ae6e-43a5-a895-bf77955f5670,Desktop,53.35,5,1,375.68,Norfolk Island,2020-10-23,2023-07-06,Camera
28291092-2bda-4bb3-b9f5-ade1a033fe9c,Tablet,45.89,10,9,331.79,Saint Pierre and Miquelon,2021-04-15,2022-07-08,Tablet
37d3d282-b266-4d33-aa13-261578b1eae1,Tablet,57.91,3,1,352.53,United Arab Emirates,2020-04-01,2021-08-07,Tablet
d602ac20-9306-4173-a011-69a838b31b15,Mobile,25.19,8,2,427.95,Pitcairn Islands,2021-06-04,2024-03-29,Smartwatch
7f03d5a7-9829-4058-84c0-fd021f8601a7,Tablet,55.33,4,3,413.91,British Indian Ocean Territory (Chagos Archipelago),2021-01-02,2024-01-16,Smartphone
85c439eb-04e5-4523-8da0-a8020fd38e26,Tablet,12.83,5,3,467.96,Hong Kong,2019-07-29,2023-09-01,Mouse
c1b9074b-b763-4583-bdf9-a0fc66fd202c,Tablet,28.73,10,10,352.71,Faroe Islands,2019-05-18,2022-06-16,Printer
db7da43b-c32d-437b-9858-f8b4037cca4c,Mobile,28.96,4,4,66.65,Switzerland,2020-02-13,,Printer
8861e64f-da14-4696-a1a2-285bc1d1e18d,Desktop,30.61,6,4,24.79,British Virgin Islands,2021-03-17,2023-05-14,Keyboard
5e86703c-d08e-4897-abb6-4cb4db1647c6,Tablet,46.35,10,5,198.49,Eritrea,2022-11-18,2024-04-06,Monitor
1da6afd6-3a1e-4a0c-9afd-0414bbf83d1a,Desktop,34.14,9,4,55.04,Niue,2020-06-02,2021-06-01,Printer
144ebeae-5c25-4c64-b90e-f2014c077d08,Tablet,27.77,8,8,189.77,Martinique,2023-01-18,2023-11-03,Smartwatch
8c60d78a-a6f2-4cb3-8fbe-c20836cf4007,Mobile,13.69,10,2,290.01,Palau,2021-03-17,2021-12-25,Laptop
55ef4376-a9ef-4dcf-ac85-311e9c6c90eb,Mobile,30.7,2,1,235.13,Mayotte,2020-11-26,,Tablet
847b37ad-9451-4848-bb86-6132d54dfbca,Desktop,7.24,1,1,419.18,Mauritius,2019-10-29,2020-01-19,Camera
38d18b67-1f72-4738-b443-8f05c60ddd21,Mobile,55.17,7,4,62.85,Cape Verde,2019-11-15,2023-01-26,Headphones
258efef4-a3fe-4ce6-96b1-84d6c47757db,Tablet,5.8,10,7,47.35,Cuba,2020-07-28,2021-07-17,Smartphone
e9b4bfe7-090a-4faa-9f0a-2af7a20b2911,Tablet,37.18,5,2,213.24,Lebanon,2020-07-29,,Camera
3a57df2b-b0d1-4d6e-be90-e1e7d06e92a7,Tablet,51.97,8,3,120.38,Korea,2020-12-26,2023-12-17,Monitor
48a9316f-2505-40dc-b94d-a96ff51c779b,Desktop,51.9,8,1,325.22,Netherlands,2019-05-27,2022-11-17,Mouse
23229146-5e63-4449-a17c-650bcb7eb881,Desktop,6.22,5,0,383.27,Saint Barthelemy,2022-12-19,2023-11-17,Smartwatch
8b0a26e4-8c82-46bc-aa6f-468b5b0c1d45,Tablet,27.53,7,3,420.85,Algeria,2021-07-11,2022-05-18,Mouse
0d0f5193-a73b-434d-bf5a-7349f030f7d1,Tablet,59.36,6,0,490.22,American Samoa,2020-03-11,2021-05-23,Laptop
8d4f6d17-42f8-40b5-863e-02cb1e9e80f0,Tablet,17.08,2,2,406.48,United States of America,2020-10-19,2021-11-13,Printer
89264db2-2c11-4ef6-9775-849835995fc3,Desktop,30.54,6,4,211.16,Morocco,2020-06-04,2020-07-23,Tablet
2cb1254a-762f-4ae9-b2e0-755ab652f3df,Mobile,26.11,4,3,389.7,Eritrea,2022-01-05,2024-05-06,Smartphone
7f729a13-0d32-44bb-94d4-61c3bb0d3ad9,Desktop,15.59,1,0,355.89,Syrian Arab Republic,2021-06-08,2023-05-27,Keyboard
113285d0-fd86-4d83-a0c6-003fc83af081,Mobile,53.86,9,2,11.68,Lesotho,2021-04-17,2023-01-22,Camera
1ba125cd-8d3f-4690-966a-8ead92ce8efb,Mobile,20.99,3,3,385.85,Germany,2022-04-16,2022-04-16,Mouse
1e42e33d-738b-4604-a194-7ea640303cf8,Mobile,49.42,4,2,329.22,Uruguay,2021-07-29,2022-11-22,Smartwatch
ac74b613-7ead-48ad-97aa-6659e6025853,Mobile,32.68,7,2,13.59,Czech Republic,2022-10-13,2022-11-15,Laptop
bc889e5a-3dde-4847-b5a6-1c673143c1db,Mobile,53.4,9,6,224.63,Solomon Islands,2020-07-21,2021-02-10,Camera
521ec3c1-f718-4814-b87a-5ccbcb8f565a,Mobile,40.93,2,1,448.72,Colombia,2022-08-16,2022-12-16,Tablet
a6c71a79-80b4-4439-ab08-341f3385a5bb,Desktop,53.82,2,0,267.98,Zambia,2021-12-19,2024-02-25,Headphones
9fde9b35-b00f-4643-a85c-c54352e6ca48,Tablet,10.67,3,1,453.67,Pitcairn Islands,2022-09-30,2023-04-29,Mouse
d5c257b6-b28b-4cb8-b0db-ecd964d4e46f,Tablet,27.87,3,1,234.83,Faroe Islands,2022-08-19,2023-01-12,Laptop
3091d826-095b-442a-a27d-aeaf4f6e97d5,Mobile,39.07,8,5,190.19,Guadeloupe,2022-06-03,2022-06-05,Smartwatch
a797d257-88f0-4d70-9cba-2a53c1088d1c,Mobile,12.76,8,6,128.19,Chile,2021-02-11,2023-08-18,Smartphone
d717f549-94fe-40e0-9ad1-b6ba0c120cfc,Desktop,13.75,2,2,439.81,Equatorial Guinea,2020-02-17,2023-01-22,Headphones
e5259145-4de8-4fbb-b629-4459dfeadff7,Mobile,31.07,5,0,74.74,Burundi,2021-04-14,2021-06-01,Smartphone
52229b80-79f7-40b3-b348-0cbb521c7b0a,Tablet,57.51,1,1,107.76,Mayotte,2020-09-25,2022-12-17,Monitor
93c226ac-d9b9-4316-9816-1484fa0c9999,Desktop,20.64,4,3,324.98,Mayotte,2021-08-14,,Keyboard
fae6b660-9cd3-4f50-ac1d-e2459d1e89b9,Desktop,58.95,5,5,278.95,French Southern Territories,2021-07-27,2023-02-13,Monitor
5ad573b5-dceb-4ce3-9b57-d363d92dc6e2,Mobile,11.52,5,4,32.09,Netherlands,2020-06-13,,Smartphone
acd80ee4-bc45-4b60-975c-42191995c790,Desktop,58.18,1,0,494.78,Grenada,2022-01-18,2023-12-25,Monitor
0ff625c3-57a2-4aec-889b-b1dcf9ea8167,Mobile,40.58,8,0,461.83,Jersey,2020-02-19,2020-12-18,Mouse
0e10bd15-a6a3-4e6e-b3af-6dc344c2d634,Mobile,11.59,5,0,372.59,Saint Barthelemy,2019-08-21,2019-11-25,Headphones
fd5996ad-dbe5-4b29-9a06-749c48fd1ee1,Tablet,48.0,9,0,301.12,Slovenia,2023-04-03,2024-03-21,Camera
b059668d-8af2-440a-901d-514a977c48e7,Mobile,7.67,10,10,488.72,Korea,2021-10-20,2023-10-30,Smartphone
19734caf-1248-49d8-ae1f-bd52e5ab0e8b,Mobile,45.68,4,2,12.94,Latvia,2023-03-21,,Mouse
4b63bb31-d9a2-4ae4-9f3c-1e38183d9dbd,Desktop,51.76,8,0,82.26,Brunei Darussalam,2020-11-15,2022-10-16,Smartwatch
e0a17151-c77d-4665-8f8e-c1a5558d6c5e,Desktop,14.91,6,2,406.81,Mexico,2020-10-24,2021-09-11,Tablet
51d720e9-18db-4294-9664-e21c7cadd245,Tablet,58.59,5,0,148.37,Panama,2019-06-04,2020-04-07,Headphones
e4268c6e-059d-4ce0-b338-f89c39c4b893,Desktop,21.78,5,0,323.1,Malaysia,2021-02-24,2023-09-25,Keyboard
7f5b09ba-8864-4c77-a00b-a26c7dc6c19a,Desktop,23.18,8,1,346.96,Tunisia,2020-11-01,2024-05-13,Camera
1e674456-22fd-4fc8-91b7-0348f82356eb,Mobile,6.95,5,0,365.71,Libyan Arab Jamahiriya,2020-07-12,2023-08-26,Laptop
cf357023-234b-40b8-b3fc-4ac2d77f73c1,Tablet,31.99,8,1,391.35,Australia,2021-09-29,2021-10-16,Keyboard
c7e8c7eb-8cc6-4706-a7d3-1f16c964690d,Desktop,40.35,2,0,388.34,Swaziland,2019-09-22,2023-12-12,Printer
2d1dd0d4-48df-4eaa-8982-f44c374fd5c3,Desktop,45.28,9,5,160.18,Germany,2021-03-31,2024-04-21,Camera
c6286e42-fed7-424d-9120-3218a8e558ff,Tablet,51.87,4,3,106.28,Russian Federation,2023-03-26,,Smartwatch
8fe72613-d37d-46d8-9dbe-b1d2040b64e7,Mobile,14.78,2,1,235.02,Dominica,2020-04-21,2021-05-01,Keyboard
24e4ea56-d4f0-4412-9a0e-780cf868ad8a,Desktop,21.26,5,2,326.73,Belarus,2020-07-19,2023-03-17,Smartphone
a39d2629-18ef-402a-ae95-baeb75a75fa9,Desktop,26.5,10,6,174.36,French Guiana,2021-12-18,,Laptop
76e01f66-1f69-4287-9b0a-1649b1c94738,Tablet,38.85,2,0,331.98,Serbia,2020-03-05,2024-05-15,Tablet
7d62a186-002f-4192-a8c0-e4da63bef2e6,Tablet,57.09,8,1,154.62,Paraguay,2020-11-04,,Smartwatch
e3651852-9cc6-422c-b181-2e96227d0ca8,Tablet,9.51,4,3,106.03,Albania,2020-02-22,,Tablet
be2d18d4-a5cf-466a-a54e-7d37c51e24f9,Desktop,33.16,1,1,18.45,Equatorial Guinea,2020-08-03,2021-03-12,Monitor
987514d0-f9f3-4c34-90bc-844726fd3bb1,Mobile,15.74,6,3,164.77,Panama,2020-07-10,2021-06-19,Monitor
c1ac5164-660d-435d-80bf-153b737a9ff4,Mobile,42.26,10,8,238.51,Saudi Arabia,2022-10-02,2023-03-26,Monitor
7471df4e-efcf-415c-bf4f-7ffa5fe1eb5d,Desktop,21.16,2,1,122.72,Anguilla,2020-01-04,2022-01-15,Laptop
e5df02f2-38b4-4996-a75d-e65eb791638f,Tablet,52.5,10,5,308.71,Niger,2022-09-21,2023-10-29,Keyboard
a0fb83bb-e410-4cac-8385-a85c1aebf539,Desktop,46.18,2,0,146.15,French Guiana,2022-11-03,2023-02-05,Monitor
6a90ecc9-ee2d-4ecc-b05d-3f7e40f50f2b,Tablet,27.01,9,3,377.82,Yemen,2021-08-29,2023-02-03,Printer
e4129d94-be0d-477b-8d1a-3f0e2809fad0,Tablet,21.17,9,2,348.6,French Guiana,2019-08-09,,Keyboard
1878f95e-e49e-4716-81d5-c1c336f2dda8,Tablet,30.21,5,3,152.55,Netherlands Antilles,2021-10-27,,Mouse
cc5b3c9b-11e9-46a2-bd6f-70ef2f0572f0,Tablet,35.71,9,9,33.61,Lithuania,2021-12-10,2022-06-25,Camera
77e4548b-cf9c-4684-aec0-c89c167cb8b7,Desktop,6.82,4,3,176.33,Denmark,2020-07-29,2023-11-26,Laptop
